blocked_unresolved,bundle_id,completed_reviews,corrections,expired_useful_opportunities,greedy_search_different_heads,multi_eligible_dispatches,operational_loss,policy,replicate,review_busy_ticks,review_duration,review_utilization,service_failure_loss,status,task_completed,total_waiting_ticks,unstaged_failures,variant,wrong_transaction_loss,wrong_transactions,planning_seconds,max_planning_seconds
0,stage6_04,2,1,0,0,0,4,greedy,2,4,2,0.6666666666666666,4,completed,2,1,1,complexity_time,0,0,6.309617310762405e-05,3.486208152025938e-05
0,stage6_04,2,1,0,0,0,4,search,2,4,2,0.6666666666666666,4,completed,2,1,1,complexity_time,0,0,0.00011941499542444944,6.488093640655279e-05
0,stage6_04,0,0,1,2,2,20,no_review,2,0,2,0.0,8,completed,1,0,1,complexity_time,12,1,0.00013081717770546675,3.120605833828449e-05
0,stage6_04,2,1,0,0,0,4,fcfs,2,4,2,0.6666666666666666,4,completed,2,1,1,complexity_time,0,0,4.557811189442873e-05,2.26820120587945e-05
0,stage6_04,2,1,0,0,0,4,edf,2,4,2,0.6666666666666666,4,completed,2,1,1,complexity_time,0,0,5.984294693917036e-05,3.363797441124916e-05
0,stage6_04,2,1,0,0,0,4,uncertainty,2,4,2,0.6666666666666666,4,completed,2,1,1,complexity_time,0,0,6.843509618192911e-05,3.938900772482157e-05
0,stage6_04,2,1,0,0,0,4,greedy,2,2,1,0.3333333333333333,4,completed,2,0,1,complexity_time,0,0,4.8116082325577736e-05,2.104497980326414e-05
0,stage6_04,2,1,0,0,0,4,search,2,2,1,0.3333333333333333,4,completed,2,0,1,complexity_time,0,0,8.292112033814192e-05,4.101404920220375e-05
0,stage6_04,0,0,1,3,3,20,no_review,2,0,1,0.0,8,completed,1,0,1,complexity_time,12,1,0.00015840097330510616,4.7134002670645714e-05
0,stage6_04,2,1,0,0,0,4,fcfs,2,2,1,0.3333333333333333,4,completed,2,0,1,complexity_time,0,0,4.8852874897420406e-05,2.195697743445635e-05
0,stage6_04,2,1,0,0,0,4,edf,2,2,1,0.3333333333333333,4,completed,2,0,1,complexity_time,0,0,6.23681116849184e-05,3.170594573020935e-05
0,stage6_04,2,1,0,0,0,4,uncertainty,2,2,1,0.3333333333333333,4,completed,2,0,1,complexity_time,0,0,5.117896944284439e-05,2.0958948880434036e-05
0,stage6_05,2,0,0,0,0,4,search,0,2,1,0.4,4,completed,2,0,1,reference,0,0,5.50710828974843e-05,2.4611945264041424e-05
0,stage6_05,0,0,0,1,1,4,no_review,0,0,1,0.0,4,completed,2,0,1,reference,0,0,0.0001288071507588029,3.6670942790806293e-05
0,stage6_05,2,0,0,0,0,4,fcfs,0,2,1,0.4,4,completed,2,0,1,reference,0,0,4.1078077629208565e-05,1.8442049622535706e-05
0,stage6_05,2,0,0,0,0,4,edf,0,2,1,0.4,4,completed,2,0,1,reference,0,0,5.269504617899656e-05,2.4738023057579994e-05
0,stage6_05,2,0,0,0,0,4,uncertainty,0,2,1,0.4,4,completed,2,0,1,reference,0,0,7.075793109834194e-05,3.2542040571570396e-05
0,stage6_05,2,0,0,0,0,4,greedy,0,2,1,0.4,4,completed,2,0,1,reference,0,0,4.980980884283781e-05,2.192496322095394e-05
0,stage6_05,2,0,0,0,0,4,search,0,4,2,0.8,4,completed,2,1,1,reference,0,0,7.182895205914974e-05,4.143500700592995e-05
0,stage6_05,0,0,0,0,0,4,no_review,0,0,2,0.0,4,completed,2,0,1,reference,0,0,0.00010725902393460274,3.882602322846651e-05
0,stage6_05,2,0,0,0,0,4,fcfs,0,4,2,0.8,4,completed,2,1,1,reference,0,0,5.854794289916754e-05,3.579002805054188e-05
0,stage6_05,2,0,0,0,0,4,edf,0,4,2,0.8,4,completed,2,1,1,reference,0,0,7.33851920813322e-05,4.800001624971628e-05
0,stage6_05,2,0,0,0,0,4,uncertainty,0,4,2,0.8,4,completed,2,1,1,reference,0,0,6.414391100406647e-05,3.8918922655284405e-05
0,stage6_05,2,0,0,0,0,4,greedy,0,4,2,0.8,4,completed,2,1,1,reference,0,0,6.07101246714592e-05,3.4493044950068e-05
0,stage6_05,2,0,0,0,0,4,search,0,2,1,0.4,4,completed,2,0,1,approve_block,0,0,5.755608435720205e-05,2.605305053293705e-05
0,stage6_05,0,0,0,1,1,4,no_review,0,0,1,0.0,4,completed,2,0,1,approve_block,0,0,0.00011215207632631063,3.65750165656209e-05
0,stage6_05,2,0,0,0,0,4,fcfs,0,2,1,0.4,4,completed,2,0,1,approve_block,0,0,7.065513636916876e-05,3.410899080336094e-05
0,stage6_05,2,0,0,0,0,4,edf,0,2,1,0.4,4,completed,2,0,1,approve_block,0,0,4.7465902753174305e-05,2.1126936189830303e-05
0,stage6_05,2,0,0,0,0,4,uncertainty,0,2,1,0.4,4,completed,2,0,1,approve_block,0,0,4.43850876763463e-05,2.026604488492012e-05
0,stage6_05,2,0,0,0,0,4,greedy,0,2,1,0.4,4,completed,2,0,1,approve_block,0,0,5.172018427401781e-05,2.433406189084053e-05
0,stage6_05,2,0,0,0,0,4,search,0,4,2,0.8,4,completed,2,1,1,approve_block,0,0,6.671017035841942e-05,3.5356031730771065e-05
0,stage6_05,0,0,0,0,0,4,no_review,0,0,2,0.0,4,completed,2,0,1,approve_block,0,0,0.00011998624540865421,3.664905671030283e-05
0,stage6_05,2,0,0,0,0,4,fcfs,0,4,2,0.8,4,completed,2,1,1,approve_block,0,0,5.293102003633976e-05,2.8118956834077835e-05
0,stage6_05,2,0,0,0,0,4,edf,0,4,2,0.8,4,completed,2,1,1,approve_block,0,0,6.0603953897953033e-05,3.185402601957321e-05
0,stage6_05,2,0,0,0,0,4,uncertainty,0,4,2,0.8,4,completed,2,1,1,approve_block,0,0,6.973603740334511e-05,3.773102071136236e-05
0,stage6_05,2,0,0,0,0,4,greedy,0,4,2,0.8,4,completed,2,1,1,approve_block,0,0,5.818402860313654e-05,3.334903158247471e-05
0,stage6_05,2,0,0,0,0,4,search,0,3,1,0.6,4,completed,2,0,1,complexity_time,0,0,6.280397064983845e-05,2.7321046218276024e-05
0,stage6_05,0,0,0,1,1,4,no_review,0,0,1,0.0,4,completed,2,0,1,complexity_time,0,0,9.366904851049185e-05,2.6986002922058105e-05
0,stage6_05,2,0,0,0,0,4,fcfs,0,3,1,0.6,4,completed,2,0,1,complexity_time,0,0,4.266609903424978e-05,1.87290133908391e-05
0,stage6_05,2,0,0,0,0,4,edf,0,3,1,0.6,4,completed,2,0,1,complexity_time,0,0,4.918000195175409e-05,2.290902193635702e-05
0,stage6_05,2,0,0,0,0,4,uncertainty,0,3,1,0.6,4,completed,2,0,1,complexity_time,0,0,4.7677778638899326e-05,2.1680956706404686e-05
0,stage6_05,2,0,0,0,0,4,greedy,0,3,1,0.6,4,completed,2,0,1,complexity_time,0,0,5.3086900152266026e-05,2.3621018044650555e-05
0,stage6_05,2,0,0,0,0,4,search,0,5,2,1.0,4,completed,2,1,1,complexity_time,0,0,6.736000068485737e-05,3.7646968849003315e-05
0,stage6_05,0,0,0,0,0,4,no_review,0,0,2,0.0,4,completed,2,0,1,complexity_time,0,0,0.00012719794176518917,3.22879059240222e-05
0,stage6_05,2,0,0,0,0,4,fcfs,0,5,2,1.0,4,completed,2,1,1,complexity_time,0,0,5.6465971283614635e-05,3.232399467378855e-05
0,stage6_05,2,0,0,0,0,4,edf,0,5,2,1.0,4,completed,2,1,1,complexity_time,0,0,6.095191929489374e-05,3.500899765640497e-05
0,stage6_05,2,0,0,0,0,4,uncertainty,0,5,2,1.0,4,completed,2,1,1,complexity_time,0,0,6.414996460080147e-05,3.7953024730086327e-05
0,stage6_05,2,0,0,0,0,4,greedy,0,5,2,1.0,4,completed,2,1,1,complexity_time,0,0,6.312481127679348e-05,3.515498246997595e-05
0,stage6_05,1,0,0,0,0,8,search,1,1,1,0.2,8,completed,1,0,2,reference,0,0,3.4310854971408844e-05,2.7472968213260174e-05
0,stage6_05,0,0,0,0,0,8,no_review,1,0,1,0.0,8,completed,1,0,2,reference,0,0,4.762003663927317e-05,2.3463042452931404e-05
0,stage6_05,1,0,0,0,0,8,fcfs,1,1,1,0.2,8,completed,1,0,2,reference,0,0,2.9138987883925438e-05,2.1049054339528084e-05
0,stage6_05,1,0,0,0,0,8,edf,1,1,1,0.2,8,completed,1,0,2,reference,0,0,4.427414387464523e-05,3.699504304677248e-05
0,stage6_05,1,0,0,0,0,8,uncertainty,1,1,1,0.2,8,completed,1,0,2,reference,0,0,2.9147020541131496e-05,2.1314946934580803e-05
0,stage6_05,1,0,0,0,0,8,greedy,1,1,1,0.2,8,completed,1,0,2,reference,0,0,3.0619907192885876e-05,2.3841974325478077e-05
0,stage6_05,1,0,0,0,0,8,search,1,2,2,0.4,8,completed,1,0,2,reference,0,0,4.189112223684788e-05,3.6537996493279934e-05
0,stage6_05,0,0,0,0,0,8,no_review,1,0,2,0.0,8,completed,1,0,2,reference,0,0,6.746780127286911e-05,3.412796650081873e-05
0,stage6_05,1,0,0,0,0,8,fcfs,1,2,2,0.4,8,completed,1,0,2,reference,0,0,2.770021092146635e-05,1.989305019378662e-05
0,stage6_05,1,0,0,0,0,8,edf,1,2,2,0.4,8,completed,1,0,2,reference,0,0,2.8239679522812366e-05,2.12319428101182e-05
0,stage6_05,1,0,0,0,0,8,uncertainty,1,2,2,0.4,8,completed,1,0,2,reference,0,0,2.9463088139891624e-05,2.05460237339139e-05
0,stage6_05,1,0,0,0,0,8,greedy,1,2,2,0.4,8,completed,1,0,2,reference,0,0,2.8949929401278496e-05,2.324290107935667e-05
0,stage6_05,1,0,0,0,0,8,search,1,1,1,0.2,8,completed,1,0,2,approve_block,0,0,4.390091635286808e-05,3.5390956327319145e-05
0,stage6_05,0,0,0,0,0,8,no_review,1,0,1,0.0,8,completed,1,0,2,approve_block,0,0,3.524997737258673e-05,1.8695020116865635e-05
0,stage6_05,1,0,0,0,0,8,fcfs,1,1,1,0.2,8,completed,1,0,2,approve_block,0,0,2.482207491993904e-05,1.9000028260052204e-05
0,stage6_05,1,0,0,0,0,8,edf,1,1,1,0.2,8,completed,1,0,2,approve_block,0,0,2.952513750642538e-05,2.1687010303139687e-05
0,stage6_05,1,0,0,0,0,8,uncertainty,1,1,1,0.2,8,completed,1,0,2,approve_block,0,0,2.9469025321304798e-05,2.1548010408878326e-05
0,stage6_05,1,0,0,0,0,8,greedy,1,1,1,0.2,8,completed,1,0,2,approve_block,0,0,2.904096618294716e-05,2.2410997189581394e-05
0,stage6_05,1,0,0,0,0,8,search,1,2,2,0.4,8,completed,1,0,2,approve_block,0,0,3.5220058634877205e-05,2.9625953175127506e-05
0,stage6_05,0,0,0,0,0,8,no_review,1,0,2,0.0,8,completed,1,0,2,approve_block,0,0,3.6509125493466854e-05,1.8712948076426983e-05
0,stage6_05,1,0,0,0,0,8,fcfs,1,2,2,0.4,8,completed,1,0,2,approve_block,0,0,2.76489881798625e-05,2.0070932805538177e-05
0,stage6_05,1,0,0,0,0,8,edf,1,2,2,0.4,8,completed,1,0,2,approve_block,0,0,2.975913230329752e-05,2.221902832388878e-05
0,stage6_05,1,0,0,0,0,8,uncertainty,1,2,2,0.4,8,completed,1,0,2,approve_block,0,0,2.81650573015213e-05,2.1929037757217884e-05
0,stage6_05,1,0,0,0,0,8,greedy,1,2,2,0.4,8,completed,1,0,2,approve_block,0,0,2.9757036827504635e-05,2.0749052055180073e-05
0,stage6_05,1,0,0,0,0,8,search,1,1,1,0.2,8,completed,1,0,2,complexity_time,0,0,3.315112553536892e-05,2.6743975467979908e-05
0,stage6_05,0,0,0,0,0,8,no_review,1,0,1,0.0,8,completed,1,0,2,complexity_time,0,0,4.043988883495331e-05,2.059806138277054e-05
0,stage6_05,1,0,0,0,0,8,fcfs,1,1,1,0.2,8,completed,1,0,2,complexity_time,0,0,2.7063186280429363e-05,2.001808024942875e-05
0,stage6_05,1,0,0,0,0,8,edf,1,1,1,0.2,8,completed,1,0,2,complexity_time,0,0,2.6936992071568966e-05,2.0487001165747643e-05
0,stage6_05,1,0,0,0,0,8,uncertainty,1,1,1,0.2,8,completed,1,0,2,complexity_time,0,0,3.6403071135282516e-05,2.0788051187992096e-05
0,stage6_05,1,0,0,0,0,8,greedy,1,1,1,0.2,8,completed,1,0,2,complexity_time,0,0,2.7795089408755302e-05,2.141005825251341e-05
0,stage6_05,1,0,0,0,0,8,search,1,2,2,0.4,8,completed,1,0,2,complexity_time,0,0,3.414088860154152e-05,2.7982983738183975e-05
0,stage6_05,0,0,0,0,0,8,no_review,1,0,2,0.0,8,completed,1,0,2,complexity_time,0,0,5.813792813569307e-05,2.933794166892767e-05
0,stage6_05,1,0,0,0,0,8,fcfs,1,2,2,0.4,8,completed,1,0,2,complexity_time,0,0,2.4495995603501797e-05,1.8866965547204018e-05
0,stage6_05,1,0,0,0,0,8,edf,1,2,2,0.4,8,completed,1,0,2,complexity_time,0,0,2.8194859623908997e-05,2.2295978851616383e-05
0,stage6_05,1,0,0,0,0,8,uncertainty,1,2,2,0.4,8,completed,1,0,2,complexity_time,0,0,2.844200935214758e-05,2.1193991415202618e-05
0,stage6_05,1,0,0,0,0,8,greedy,1,2,2,0.4,8,completed,1,0,2,complexity_time,0,0,2.7229776605963707e-05,2.04889802262187e-05
0,stage6_05,1,0,0,0,0,8,search,2,1,1,0.2,8,completed,1,0,2,reference,0,0,3.079394809901714e-05,2.5074928998947144e-05
0,stage6_05,0,0,0,0,0,8,no_review,2,0,1,0.0,8,completed,1,0,2,reference,0,0,6.0764141380786896e-05,3.0889990739524364e-05
0,stage6_05,1,0,0,0,0,8,fcfs,2,1,1,0.2,8,completed,1,0,2,reference,0,0,2.775713801383972e-05,2.023903653025627e-05
0,stage6_05,1,0,0,0,0,8,edf,2,1,1,0.2,8,completed,1,0,2,reference,0,0,2.660183236002922e-05,2.0347069948911667e-05
0,stage6_05,1,0,0,0,0,8,uncertainty,2,1,1,0.2,8,completed,1,0,2,reference,0,0,2.8077978640794754e-05,2.0505976863205433e-05
0,stage6_05,1,0,0,0,0,8,greedy,2,1,1,0.2,8,completed,1,0,2,reference,0,0,2.6670051738619804e-05,2.0704930648207664e-05
0,stage6_05,1,0,0,0,0,8,search,2,2,2,0.4,8,completed,1,0,2,reference,0,0,3.513891715556383e-05,2.911197952926159e-05
0,stage6_05,0,0,0,0,0,8,no_review,2,0,2,0.0,8,completed,1,0,2,reference,0,0,4.033488221466541e-05,2.149201463907957e-05
0,stage6_05,1,0,0,0,0,8,fcfs,2,2,2,0.4,8,completed,1,0,2,reference,0,0,2.847204450517893e-05,1.823296770453453e-05
0,stage6_05,1,0,0,0,0,8,edf,2,2,2,0.4,8,completed,1,0,2,reference,0,0,2.6033958420157433e-05,1.9992003217339516e-05
0,stage6_05,1,0,0,0,0,8,uncertainty,2,2,2,0.4,8,completed,1,0,2,reference,0,0,2.670101821422577e-05,2.1109008230268955e-05
0,stage6_05,1,0,0,0,0,8,greedy,2,2,2,0.4,8,completed,1,0,2,reference,0,0,2.9989052563905716e-05,2.4016015231609344e-05
0,stage6_05,1,0,0,0,0,8,search,2,1,1,0.2,8,completed,1,0,2,approve_block,0,0,3.374810330569744e-05,2.7163070626556873e-05
0,stage6_05,0,0,0,0,0,8,no_review,2,0,1,0.0,8,completed,1,0,2,approve_block,0,0,3.5278964787721634e-05,1.7715035937726498e-05
0,stage6_05,1,0,0,0,0,8,fcfs,2,1,1,0.2,8,completed,1,0,2,approve_block,0,0,2.4423119612038136e-05,1.8646009266376495e-05
0,stage6_05,1,0,0,0,0,8,edf,2,1,1,0.2,8,completed,1,0,2,approve_block,0,0,2.9066111892461777e-05,2.1805986762046814e-05
0,stage6_05,1,0,0,0,0,8,uncertainty,2,1,1,0.2,8,completed,1,0,2,approve_block,0,0,3.0384864658117294e-05,2.3416941985487938e-05
0,stage6_05,1,0,0,0,0,8,greedy,2,1,1,0.2,8,completed,1,0,2,approve_block,0,0,2.8507201932370663e-05,2.1654064767062664e-05
0,stage6_05,1,0,0,0,0,8,search,2,2,2,0.4,8,completed,1,0,2,approve_block,0,0,3.212189767509699e-05,2.43879621848464e-05
0,stage6_05,0,0,0,0,0,8,no_review,2,0,2,0.0,8,completed,1,0,2,approve_block,0,0,3.6858138628304005e-05,1.865497324615717e-05
0,stage6_05,1,0,0,0,0,8,fcfs,2,2,2,0.4,8,completed,1,0,2,approve_block,0,0,2.7604051865637302e-05,1.870701089501381e-05
0,stage6_05,1,0,0,0,0,8,edf,2,2,2,0.4,8,completed,1,0,2,approve_block,0,0,2.7251895517110825e-05,2.1526007913053036e-05
0,stage6_05,1,0,0,0,0,8,uncertainty,2,2,2,0.4,8,completed,1,0,2,approve_block,0,0,2.762011718004942e-05,2.107804175466299e-05
0,stage6_05,1,0,0,0,0,8,greedy,2,2,2,0.4,8,completed,1,0,2,approve_block,0,0,3.932497929781675e-05,3.088591620326042e-05
0,stage6_05,1,0,0,0,0,8,search,2,1,1,0.2,8,completed,1,0,2,complexity_time,0,0,3.15419165417552e-05,2.561102155596018e-05
0,stage6_05,0,0,0,0,0,8,no_review,2,0,1,0.0,8,completed,1,0,2,complexity_time,0,0,3.581307828426361e-05,1.8502003513276577e-05
0,stage6_05,1,0,0,0,0,8,fcfs,2,1,1,0.2,8,completed,1,0,2,complexity_time,0,0,2.5512068532407284e-05,1.8649036064743996e-05
0,stage6_05,1,0,0,0,0,8,edf,2,1,1,0.2,8,completed,1,0,2,complexity_time,0,0,2.6979134418070316e-05,2.1185027435421944e-05
0,stage6_05,1,0,0,0,0,8,uncertainty,2,1,1,0.2,8,completed,1,0,2,complexity_time,0,0,2.7343048714101315e-05,2.1854066289961338e-05
0,stage6_05,1,0,0,0,0,8,greedy,2,1,1,0.2,8,completed,1,0,2,complexity_time,0,0,2.9055052436888218e-05,2.2001913748681545e-05
0,stage6_05,1,0,0,0,0,8,search,2,2,2,0.4,8,completed,1,0,2,complexity_time,0,0,3.097893204540014e-05,2.5014975108206272e-05
0,stage6_05,0,0,0,0,0,8,no_review,2,0,2,0.0,8,completed,1,0,2,complexity_time,0,0,3.798212856054306e-05,1.8638093024492264e-05
0,stage6_05,1,0,0,0,0,8,fcfs,2,2,2,0.4,8,completed,1,0,2,complexity_time,0,0,2.514803782105446e-05,1.986499410122633e-05
0,stage6_05,1,0,0,0,0,8,edf,2,2,2,0.4,8,completed,1,0,2,complexity_time,0,0,2.5273882783949375e-05,2.037698868662119e-05
0,stage6_05,1,0,0,0,0,8,uncertainty,2,2,2,0.4,8,completed,1,0,2,complexity_time,0,0,2.7224072255194187e-05,2.0703068003058434e-05
0,stage6_05,1,0,0,0,0,8,greedy,2,2,2,0.4,8,completed,1,0,2,complexity_time,0,0,2.7441070415079594e-05,2.1337997168302536e-05
0,stage6_06,0,0,0,0,0,4,no_review,0,0,2,0.0,4,completed,2,0,1,reference,0,0,0.00011882791295647621,3.3849035389721394e-05
0,stage6_06,2,0,0,0,0,4,fcfs,0,4,2,0.8,4,completed,2,1,1,reference,0,0,5.180109292268753e-05,2.8953072614967823e-05
0,stage6_06,2,0,0,0,0,4,edf,0,4,2,0.8,4,completed,2,1,1,reference,0,0,6.469292566180229e-05,3.74489463865757e-05
0,stage6_06,2,0,0,0,0,4,uncertainty,0,4,2,0.8,4,completed,2,1,1,reference,0,0,6.802519783377647e-05,3.822904545813799e-05
0,stage6_06,2,0,0,0,0,4,greedy,0,4,2,0.8,4,completed,2,1,1,reference,0,0,7.758999709039927e-05,5.092902574688196e-05
0,stage6_06,2,0,0,0,0,4,search,0,4,2,0.8,4,completed,2,1,1,reference,0,0,7.161498069763184e-05,3.921997267752886e-05
0,stage6_06,0,0,0,1,1,4,no_review,0,0,1,0.0,4,completed,2,0,1,reference,0,0,0.00012335216160863638,3.807409666478634e-05
0,stage6_06,2,0,0,0,0,4,fcfs,0,2,1,0.4,4,completed,2,0,1,reference,0,0,4.7408160753548145e-05,2.055696677416563e-05
0,stage6_06,2,0,0,0,0,4,edf,0,2,1,0.4,4,completed,2,0,1,reference,0,0,4.6686152927577496e-05,2.0973035134375095e-05
0,stage6_06,2,0,0,0,0,4,uncertainty,0,2,1,0.4,4,completed,2,0,1,reference,0,0,4.946696572005749e-05,2.2595981135964394e-05
0,stage6_06,2,0,0,0,0,4,greedy,0,2,1,0.4,4,completed,2,0,1,reference,0,0,4.9350084736943245e-05,2.1802028641104698e-05
0,stage6_06,2,0,0,0,0,4,search,0,2,1,0.4,4,completed,2,0,1,reference,0,0,5.9960875660181046e-05,3.01640247926116e-05
0,stage6_06,0,0,0,0,0,4,no_review,0,0,2,0.0,4,completed,2,0,1,approve_block,0,0,9.935710113495588e-05,2.996495459228754e-05
0,stage6_06,2,0,0,0,0,4,fcfs,0,4,2,0.8,4,completed,2,1,1,approve_block,0,0,6.199092604219913e-05,3.6519020795822144e-05
0,stage6_06,2,0,0,0,0,4,edf,0,4,2,0.8,4,completed,2,1,1,approve_block,0,0,5.145696923136711e-05,2.6820925995707512e-05
0,stage6_06,2,0,0,0,0,4,uncertainty,0,4,2,0.8,4,completed,2,1,1,approve_block,0,0,6.057601422071457e-05,3.600295167416334e-05
0,stage6_06,2,0,0,0,0,4,greedy,0,4,2,0.8,4,completed,2,1,1,approve_block,0,0,6.315996870398521e-05,3.542692866176367e-05
0,stage6_06,2,0,0,0,0,4,search,0,4,2,0.8,4,completed,2,1,1,approve_block,0,0,8.807599078863859e-05,4.4520944356918335e-05
0,stage6_06,0,0,0,1,1,4,no_review,0,0,1,0.0,4,completed,2,0,1,approve_block,0,0,0.0001551660243421793,5.244102794677019e-05
0,stage6_06,2,0,0,0,0,4,fcfs,0,2,1,0.4,4,completed,2,0,1,approve_block,0,0,4.350102972239256e-05,1.9395025447010994e-05
0,stage6_06,2,0,0,0,0,4,edf,0,2,1,0.4,4,completed,2,0,1,approve_block,0,0,7.743190508335829e-05,3.3998978324234486e-05
0,stage6_06,2,0,0,0,0,4,uncertainty,0,2,1,0.4,4,completed,2,0,1,approve_block,0,0,5.1095965318381786e-05,2.4926033802330494e-05
0,stage6_06,2,0,0,0,0,4,greedy,0,2,1,0.4,4,completed,2,0,1,approve_block,0,0,5.032215267419815e-05,2.270401455461979e-05
0,stage6_06,2,0,0,0,0,4,search,0,2,1,0.4,4,completed,2,0,1,approve_block,0,0,5.225697532296181e-05,2.4768058210611343e-05
0,stage6_06,0,0,0,0,0,4,no_review,0,0,2,0.0,4,completed,2,0,1,complexity_time,0,0,9.377801325172186e-05,2.590497024357319e-05
0,stage6_06,2,0,0,0,0,4,fcfs,0,4,2,0.8,4,completed,2,1,1,complexity_time,0,0,6.236799526959658e-05,3.657606430351734e-05
0,stage6_06,2,0,0,0,0,4,edf,0,4,2,0.8,4,completed,2,1,1,complexity_time,0,0,6.127217784523964e-05,3.39350663125515e-05
0,stage6_06,2,0,0,0,0,4,uncertainty,0,4,2,0.8,4,completed,2,1,1,complexity_time,0,0,5.615584086626768e-05,3.0200928449630737e-05
0,stage6_06,2,0,0,0,0,4,greedy,0,4,2,0.8,4,completed,2,1,1,complexity_time,0,0,7.009098771959543e-05,4.004000220447779e-05
0,stage6_06,2,0,0,0,0,4,search,0,4,2,0.8,4,completed,2,1,1,complexity_time,0,0,0.00010904297232627869,6.332399789243937e-05
0,stage6_06,0,0,0,1,1,4,no_review,0,0,1,0.0,4,completed,2,0,1,complexity_time,0,0,0.00010131392627954483,3.253703471273184e-05
0,stage6_06,2,0,0,0,0,4,fcfs,0,2,1,0.4,4,completed,2,0,1,complexity_time,0,0,5.028687883168459e-05,2.0476989448070526e-05
0,stage6_06,2,0,0,0,0,4,edf,0,2,1,0.4,4,completed,2,0,1,complexity_time,0,0,4.5933062210679054e-05,2.0906911231577396e-05
0,stage6_06,2,0,0,0,0,4,uncertainty,0,2,1,0.4,4,completed,2,0,1,complexity_time,0,0,4.969106521457434e-05,2.349098213016987e-05
0,stage6_06,2,0,0,0,0,4,greedy,0,2,1,0.4,4,completed,2,0,1,complexity_time,0,0,5.522195715457201e-05,2.763001248240471e-05
0,stage6_06,2,0,0,0,0,4,search,0,2,1,0.4,4,completed,2,0,1,complexity_time,0,0,5.7971104979515076e-05,2.7242000214755535e-05
0,stage6_06,0,0,0,0,0,4,no_review,1,0,2,0.0,4,completed,2,0,1,reference,0,0,0.00010167912114411592,3.232201561331749e-05
0,stage6_06,2,0,0,0,0,4,fcfs,1,4,2,0.8,4,completed,2,1,1,reference,0,0,4.341395106166601e-05,2.2502033971250057e-05
0,stage6_06,2,0,0,0,0,4,edf,1,4,2,0.8,4,completed,2,1,1,reference,0,0,6.735487841069698e-05,4.109193105250597e-05
0,stage6_06,2,0,0,0,0,4,uncertainty,1,4,2,0.8,4,completed,2,1,1,reference,0,0,6.628187838941813e-05,3.907096106559038e-05
0,stage6_06,2,0,0,0,0,4,greedy,1,4,2,0.8,4,completed,2,1,1,reference,0,0,6.33669551461935e-05,3.880902659147978e-05
0,stage6_06,2,0,0,0,0,4,search,1,4,2,0.8,4,completed,2,1,1,reference,0,0,6.384297739714384e-05,3.467593342065811e-05
0,stage6_06,0,0,0,1,1,4,no_review,1,0,1,0.0,4,completed,2,0,1,reference,0,0,9.789410978555679e-05,2.9925024136900902e-05
0,stage6_06,2,0,0,0,0,4,fcfs,1,2,1,0.4,4,completed,2,0,1,reference,0,0,4.3438165448606014e-05,1.96059700101614e-05
0,stage6_06,2,0,0,0,0,4,edf,1,2,1,0.4,4,completed,2,0,1,reference,0,0,4.9489899538457394e-05,2.1021929569542408e-05
0,stage6_06,2,0,0,0,0,4,uncertainty,1,2,1,0.4,4,completed,2,0,1,reference,0,0,7.803994230926037e-05,3.404298331588507e-05
0,stage6_06,2,0,0,0,0,4,greedy,1,2,1,0.4,4,completed,2,0,1,reference,0,0,5.075405351817608e-05,2.3526023142039776e-05
0,stage6_06,2,0,0,0,0,4,search,1,2,1,0.4,4,completed,2,0,1,reference,0,0,6.524682976305485e-05,3.329501487314701e-05
0,stage6_06,0,0,0,0,0,4,no_review,1,0,2,0.0,4,completed,2,0,1,approve_block,0,0,0.0001034311717376113,3.541400656104088e-05
0,stage6_06,2,0,0,0,0,4,fcfs,1,4,2,0.8,4,completed,2,1,1,approve_block,0,0,7.170799653977156e-05,4.3806969188153744e-05
0,stage6_06,2,0,0,0,0,4,edf,1,4,2,0.8,4,completed,2,1,1,approve_block,0,0,6.300921086221933e-05,3.65719897672534e-05
0,stage6_06,2,0,0,0,0,4,uncertainty,1,4,2,0.8,4,completed,2,1,1,approve_block,0,0,7.484492380172014e-05,4.930200520902872e-05
0,stage6_06,2,0,0,0,0,4,greedy,1,4,2,0.8,4,completed,2,1,1,approve_block,0,0,6.162805948406458e-05,3.352703060954809e-05
0,stage6_06,2,0,0,0,0,4,search,1,4,2,0.8,4,completed,2,1,1,approve_block,0,0,6.905908230692148e-05,3.716710489243269e-05
0,stage6_06,0,0,0,1,1,4,no_review,1,0,1,0.0,4,completed,2,0,1,approve_block,0,0,0.00010114500764757395,3.111094702035189e-05
0,stage6_06,2,0,0,0,0,4,fcfs,1,2,1,0.4,4,completed,2,0,1,approve_block,0,0,4.429894033819437e-05,1.8456019461154938e-05
0,stage6_06,2,0,0,0,0,4,edf,1,2,1,0.4,4,completed,2,0,1,approve_block,0,0,5.6770979426801205e-05,2.3526023142039776e-05
0,stage6_06,2,0,0,0,0,4,uncertainty,1,2,1,0.4,4,completed,2,0,1,approve_block,0,0,4.978314973413944e-05,2.234696876257658e-05
0,stage6_06,2,0,0,0,0,4,greedy,1,2,1,0.4,4,completed,2,0,1,approve_block,0,0,4.750210791826248e-05,2.1047075279057026e-05
0,stage6_06,2,0,0,0,0,4,search,1,2,1,0.4,4,completed,2,0,1,approve_block,0,0,5.9200916439294815e-05,2.776400651782751e-05
