policy,seed,scenario_hash,evidence,status,error,planned_calls,total_loss,accrued_loss,loss_upper_bound,correct_jobs,jobs_closed,reviews_started,reviews_completed,corrections,late_returns,expired_requests,review_busy_ticks,simulated_ticks_completed,incomplete_service,episode_wall_seconds,scheduled_calls,attempts,prompt_tokens,completion_tokens,unknown_token_attempts,request_wall_seconds,agents,closure_penalty,execution_index,horizon,jobs,phase,review_ticks,risk,run_id,workload
delay,12004,23aa955f24c9213025c2d6a122bc3f8702b9b87d8525295a46ea3a4c3c33b971,live_gpu,completed,,36,18,18,248,18,18,16,16,5,0,2,16,24,,7.312066,36,36,8688,252,0,5.05214106105268,6,0,2123,24,18,capacity,1,frozen,capacity/larger/12004/a6/s1/frozen/delay/lambda0,larger
edf,12004,23aa955f24c9213025c2d6a122bc3f8702b9b87d8525295a46ea3a4c3c33b971,live_gpu,completed,,36,31,31,248,17,18,9,9,4,0,9,18,24,,6.967166,36,36,8254,252,0,5.080605532974005,6,0,2124,24,18,capacity,2,frozen,capacity/larger/12004/a6/s2/frozen/edf/lambda0,larger
greedy,12004,23aa955f24c9213025c2d6a122bc3f8702b9b87d8525295a46ea3a4c3c33b971,live_gpu,completed,,36,39,39,248,15,18,8,8,2,0,10,16,24,,7.372279,36,36,8198,252,0,5.0336988009512424,6,0,2125,24,18,capacity,2,frozen,capacity/larger/12004/a6/s2/frozen/greedy/lambda0,larger
delay,12004,23aa955f24c9213025c2d6a122bc3f8702b9b87d8525295a46ea3a4c3c33b971,live_gpu,completed,,36,35,35,248,16,18,9,9,2,0,9,18,24,,8.417213,36,36,8254,252,0,5.057962570339441,6,0,2126,24,18,capacity,2,frozen,capacity/larger/12004/a6/s2/frozen/delay/lambda0,larger
fcfs,12004,23aa955f24c9213025c2d6a122bc3f8702b9b87d8525295a46ea3a4c3c33b971,live_gpu,completed,,36,32,32,248,16,18,8,8,3,0,10,16,24,,6.856453,36,36,8198,252,0,5.00888779759407,6,0,2127,24,18,capacity,2,frozen,capacity/larger/12004/a6/s2/frozen/fcfs/lambda0,larger
greedy,12005,86c0417850e660834616e723b15a417bd29783ebba165d5e8f2fe92e2e9ce627,live_gpu,completed,,36,63,63,212,14,18,7,7,2,0,11,14,24,,8.294269,36,36,8084,252,0,5.045254543423653,6,0,2128,24,18,capacity,2,frozen,capacity/larger/12005/a6/s2/frozen/greedy/lambda0,larger
delay,12005,86c0417850e660834616e723b15a417bd29783ebba165d5e8f2fe92e2e9ce627,live_gpu,completed,,36,52,52,212,14,18,7,7,2,0,11,14,24,,7.723456,36,36,8084,252,0,5.008088048547506,6,0,2129,24,18,capacity,2,frozen,capacity/larger/12005/a6/s2/frozen/delay/lambda0,larger
fcfs,12005,86c0417850e660834616e723b15a417bd29783ebba165d5e8f2fe92e2e9ce627,live_gpu,completed,,36,74,74,212,13,18,7,7,1,0,11,14,24,,7.868686,36,36,8084,252,0,5.014085533097386,6,0,2130,24,18,capacity,2,frozen,capacity/larger/12005/a6/s2/frozen/fcfs/lambda0,larger
edf,12005,86c0417850e660834616e723b15a417bd29783ebba165d5e8f2fe92e2e9ce627,live_gpu,completed,,36,63,63,212,14,18,9,9,2,0,9,18,24,,7.174975,36,36,8248,252,0,5.034091969951987,6,0,2131,24,18,capacity,2,frozen,capacity/larger/12005/a6/s2/frozen/edf/lambda0,larger
delay,12005,86c0417850e660834616e723b15a417bd29783ebba165d5e8f2fe92e2e9ce627,live_gpu,completed,,36,28,28,212,17,18,15,15,5,0,3,15,24,,8.226184,36,36,8518,252,0,5.045733259990811,6,0,2132,24,18,capacity,1,frozen,capacity/larger/12005/a6/s1/frozen/delay/lambda0,larger
fcfs,12005,86c0417850e660834616e723b15a417bd29783ebba165d5e8f2fe92e2e9ce627,live_gpu,completed,,36,40,40,212,17,18,15,15,5,0,3,15,24,,7.601021,36,36,8518,252,0,5.037218522280455,6,0,2133,24,18,capacity,1,frozen,capacity/larger/12005/a6/s1/frozen/fcfs/lambda0,larger
edf,12005,86c0417850e660834616e723b15a417bd29783ebba165d5e8f2fe92e2e9ce627,live_gpu,completed,,36,35,35,212,17,18,16,16,5,0,2,16,24,,7.982905,36,36,8574,252,0,5.061537340283394,6,0,2134,24,18,capacity,1,frozen,capacity/larger/12005/a6/s1/frozen/edf/lambda0,larger
greedy,12005,86c0417850e660834616e723b15a417bd29783ebba165d5e8f2fe92e2e9ce627,live_gpu,completed,,36,34,34,212,17,18,15,15,5,0,3,15,24,,7.215724,36,36,8518,252,0,5.049575787037611,6,0,2135,24,18,capacity,1,frozen,capacity/larger/12005/a6/s1/frozen/greedy/lambda0,larger
greedy,12005,a7f449aa18a2679ba1edb71550dd7ce69dcd99f69218143ef146384685fc0cdc,live_gpu,completed,,18,13,13,138,9,9,6,6,2,0,3,12,24,,3.720251,18,18,4206,126,0,2.5334426667541265,3,0,2136,24,9,capacity,2,frozen,capacity/larger/12005/a3/s2/frozen/greedy/lambda0,larger
delay,12005,a7f449aa18a2679ba1edb71550dd7ce69dcd99f69218143ef146384685fc0cdc,live_gpu,completed,,18,17,17,138,8,9,7,7,1,0,2,14,24,,3.709875,18,18,4314,126,0,2.529189605265856,3,0,2137,24,9,capacity,2,frozen,capacity/larger/12005/a3/s2/frozen/delay/lambda0,larger
fcfs,12005,a7f449aa18a2679ba1edb71550dd7ce69dcd99f69218143ef146384685fc0cdc,live_gpu,completed,,18,24,24,138,8,9,7,7,1,0,2,14,24,,3.728975,18,18,4206,126,0,2.5317996256053448,3,0,2138,24,9,capacity,2,frozen,capacity/larger/12005/a3/s2/frozen/fcfs/lambda0,larger
edf,12005,a7f449aa18a2679ba1edb71550dd7ce69dcd99f69218143ef146384685fc0cdc,live_gpu,completed,,18,13,13,138,9,9,9,9,2,0,0,18,24,,3.717609,18,18,4370,126,0,2.5263103544712067,3,0,2139,24,9,capacity,2,frozen,capacity/larger/12005/a3/s2/frozen/edf/lambda0,larger
delay,12005,a7f449aa18a2679ba1edb71550dd7ce69dcd99f69218143ef146384685fc0cdc,live_gpu,completed,,18,9,9,138,9,9,9,9,2,0,0,9,24,,3.699209,18,18,4368,126,0,2.5200219955295324,3,0,2140,24,9,capacity,1,frozen,capacity/larger/12005/a3/s1/frozen/delay/lambda0,larger
fcfs,12005,a7f449aa18a2679ba1edb71550dd7ce69dcd99f69218143ef146384685fc0cdc,live_gpu,completed,,18,9,9,138,9,9,9,9,2,0,0,9,24,,3.7469,18,18,4368,126,0,2.5229746643453836,3,0,2141,24,9,capacity,1,frozen,capacity/larger/12005/a3/s1/frozen/fcfs/lambda0,larger
edf,12005,a7f449aa18a2679ba1edb71550dd7ce69dcd99f69218143ef146384685fc0cdc,live_gpu,completed,,18,5,5,138,9,9,9,9,2,0,0,9,24,,3.676359,18,18,4368,126,0,2.517939869314432,3,0,2142,24,9,capacity,1,frozen,capacity/larger/12005/a3/s1/frozen/edf/lambda0,larger
greedy,12005,a7f449aa18a2679ba1edb71550dd7ce69dcd99f69218143ef146384685fc0cdc,live_gpu,completed,,18,6,6,138,9,9,8,8,2,0,1,8,24,,3.789395,18,18,4260,126,0,2.514424491673708,3,0,2143,24,9,capacity,1,frozen,capacity/larger/12005/a3/s1/frozen/greedy/lambda0,larger
fcfs,12006,108527505409b7ec693cab356341d4d87205ca8760937b89f65730a3df38ce93,live_gpu,completed,,18,6,6,110,9,9,9,9,2,0,0,9,24,,4.791994,18,18,4372,126,0,2.5511931106448174,3,0,2144,24,9,capacity,1,frozen,capacity/larger/12006/a3/s1/frozen/fcfs/lambda0,larger
edf,12006,108527505409b7ec693cab356341d4d87205ca8760937b89f65730a3df38ce93,live_gpu,completed,,18,9,9,110,9,9,9,9,2,0,0,9,24,,3.608565,18,18,4372,126,0,2.5166239701211452,3,0,2145,24,9,capacity,1,frozen,capacity/larger/12006/a3/s1/frozen/edf/lambda0,larger
greedy,12006,108527505409b7ec693cab356341d4d87205ca8760937b89f65730a3df38ce93,live_gpu,completed,,18,3,3,110,9,9,8,8,2,0,1,8,24,,3.603242,18,18,4316,126,0,2.518552118912339,3,0,2146,24,9,capacity,1,frozen,capacity/larger/12006/a3/s1/frozen/greedy/lambda0,larger
delay,12006,108527505409b7ec693cab356341d4d87205ca8760937b89f65730a3df38ce93,live_gpu,completed,,18,3,3,110,9,9,9,9,2,0,0,9,24,,4.72438,18,18,4372,126,0,2.510707577690482,3,0,2147,24,9,capacity,1,frozen,capacity/larger/12006/a3/s1/frozen/delay/lambda0,larger
edf,12006,108527505409b7ec693cab356341d4d87205ca8760937b89f65730a3df38ce93,live_gpu,completed,,18,22,22,110,8,9,5,5,2,0,4,10,24,,3.990541,18,18,4210,126,0,2.512992987409234,3,0,2148,24,9,capacity,2,frozen,capacity/larger/12006/a3/s2/frozen/edf/lambda0,larger
greedy,12006,108527505409b7ec693cab356341d4d87205ca8760937b89f65730a3df38ce93,live_gpu,completed,,18,24,24,110,7,9,4,4,1,0,5,8,24,,3.62683,18,18,4154,126,0,2.5060145650058985,3,0,2149,24,9,capacity,2,frozen,capacity/larger/12006/a3/s2/frozen/greedy/lambda0,larger
delay,12006,108527505409b7ec693cab356341d4d87205ca8760937b89f65730a3df38ce93,live_gpu,completed,,18,22,22,110,8,9,5,5,2,0,4,10,24,,3.644727,18,18,4210,126,0,2.521677667275071,3,0,2150,24,9,capacity,2,frozen,capacity/larger/12006/a3/s2/frozen/delay/lambda0,larger
fcfs,12006,108527505409b7ec693cab356341d4d87205ca8760937b89f65730a3df38ce93,live_gpu,completed,,18,22,22,110,8,9,4,4,2,0,5,8,24,,3.635117,18,18,4102,126,0,2.526254767552018,3,0,2151,24,9,capacity,2,frozen,capacity/larger/12006/a3/s2/frozen/fcfs/lambda0,larger
fcfs,12006,6f87847eba951bdfed4a9f1695cb42a3e697a6b78b9ec80e110a139a02bfe54f,live_gpu,completed,,36,16,16,222,17,18,14,14,3,0,4,14,24,,7.156543,36,36,8632,252,0,5.05061312392354,6,0,2152,24,18,capacity,1,frozen,capacity/larger/12006/a6/s1/frozen/fcfs/lambda0,larger
edf,12006,6f87847eba951bdfed4a9f1695cb42a3e697a6b78b9ec80e110a139a02bfe54f,live_gpu,completed,,36,18,18,222,18,18,16,16,5,0,2,16,24,,7.131879,36,36,8688,252,0,5.043043235316873,6,0,2153,24,18,capacity,1,frozen,capacity/larger/12006/a6/s1/frozen/edf/lambda0,larger
greedy,12006,6f87847eba951bdfed4a9f1695cb42a3e697a6b78b9ec80e110a139a02bfe54f,live_gpu,completed,,36,31,31,222,15,18,10,10,2,0,8,10,24,,7.174765,36,36,8360,252,0,5.026220487430692,6,0,2154,24,18,capacity,1,frozen,capacity/larger/12006/a6/s1/frozen/greedy/lambda0,larger
delay,12006,6f87847eba951bdfed4a9f1695cb42a3e697a6b78b9ec80e110a139a02bfe54f,live_gpu,completed,,36,16,16,222,17,18,14,14,3,0,4,14,24,,7.089382,36,36,8632,252,0,5.048477869480848,6,0,2155,24,18,capacity,1,frozen,capacity/larger/12006/a6/s1/frozen/delay/lambda0,larger
edf,12006,6f87847eba951bdfed4a9f1695cb42a3e697a6b78b9ec80e110a139a02bfe54f,live_gpu,completed,,36,42,42,222,15,18,9,9,2,0,9,18,24,,6.889257,36,36,8254,252,0,5.020388888195157,6,0,2156,24,18,capacity,2,frozen,capacity/larger/12006/a6/s2/frozen/edf/lambda0,larger
greedy,12006,6f87847eba951bdfed4a9f1695cb42a3e697a6b78b9ec80e110a139a02bfe54f,live_gpu,completed,,36,38,38,222,14,18,6,6,1,0,12,12,24,,6.868565,36,36,8090,252,0,5.039696596562862,6,0,2157,24,18,capacity,2,frozen,capacity/larger/12006/a6/s2/frozen/greedy/lambda0,larger
delay,12006,6f87847eba951bdfed4a9f1695cb42a3e697a6b78b9ec80e110a139a02bfe54f,live_gpu,completed,,36,42,42,222,15,18,8,8,2,0,10,16,24,,6.912137,36,36,8254,252,0,5.046742297708988,6,0,2158,24,18,capacity,2,frozen,capacity/larger/12006/a6/s2/frozen/delay/lambda0,larger
fcfs,12006,6f87847eba951bdfed4a9f1695cb42a3e697a6b78b9ec80e110a139a02bfe54f,live_gpu,completed,,36,24,24,222,15,18,8,8,1,0,10,16,24,,6.909499,36,36,8198,252,0,5.030506292358041,6,0,2159,24,18,capacity,2,frozen,capacity/larger/12006/a6/s2/frozen/fcfs/lambda0,larger
greedy,12007,0675b8396d4474e8c63036dc949d624b23b95eb314164e429842d3fe69d8a710,live_gpu,completed,,36,25,25,204,15,18,7,7,2,0,11,14,24,,6.987622,36,36,8140,252,0,5.061408823356032,6,0,2160,24,18,capacity,2,frozen,capacity/larger/12007/a6/s2/frozen/greedy/lambda0,larger
delay,12007,0675b8396d4474e8c63036dc949d624b23b95eb314164e429842d3fe69d8a710,live_gpu,completed,,36,25,25,204,15,18,8,8,2,0,10,16,24,,7.62806,36,36,8248,252,0,5.043493086472154,6,0,2161,24,18,capacity,2,frozen,capacity/larger/12007/a6/s2/frozen/delay/lambda0,larger
fcfs,12007,0675b8396d4474e8c63036dc949d624b23b95eb314164e429842d3fe69d8a710,live_gpu,completed,,36,27,27,204,15,18,7,7,1,0,11,14,24,,6.969376,36,36,8140,252,0,5.0534865111112595,6,0,2162,24,18,capacity,2,frozen,capacity/larger/12007/a6/s2/frozen/fcfs/lambda0,larger
edf,12007,0675b8396d4474e8c63036dc949d624b23b95eb314164e429842d3fe69d8a710,live_gpu,completed,,36,33,33,204,15,18,9,9,1,0,9,18,24,,7.024227,36,36,8248,252,0,5.065688498318195,6,0,2163,24,18,capacity,2,frozen,capacity/larger/12007/a6/s2/frozen/edf/lambda0,larger
delay,12007,0675b8396d4474e8c63036dc949d624b23b95eb314164e429842d3fe69d8a710,live_gpu,completed,,36,18,18,204,17,18,13,13,4,0,5,13,24,,7.151449,36,36,8466,252,0,5.066063955426216,6,0,2164,24,18,capacity,1,frozen,capacity/larger/12007/a6/s1/frozen/delay/lambda0,larger
fcfs,12007,0675b8396d4474e8c63036dc949d624b23b95eb314164e429842d3fe69d8a710,live_gpu,completed,,36,22,22,204,16,18,12,12,3,0,6,12,24,,7.129222,36,36,8410,252,0,5.03009969368577,6,0,2165,24,18,capacity,1,frozen,capacity/larger/12007/a6/s1/frozen/fcfs/lambda0,larger
edf,12007,0675b8396d4474e8c63036dc949d624b23b95eb314164e429842d3fe69d8a710,live_gpu,completed,,36,20,20,204,17,18,15,15,4,0,3,15,24,,7.844393,36,36,8574,252,0,5.076509740203619,6,0,2166,24,18,capacity,1,frozen,capacity/larger/12007/a6/s1/frozen/edf/lambda0,larger
greedy,12007,0675b8396d4474e8c63036dc949d624b23b95eb314164e429842d3fe69d8a710,live_gpu,completed,,36,18,18,204,16,18,12,12,3,0,6,12,24,,7.05836,36,36,8410,252,0,5.060027536004782,6,0,2167,24,18,capacity,1,frozen,capacity/larger/12007/a6/s1/frozen/greedy/lambda0,larger
greedy,12007,b9ec4efa75c878c53d78fde8f1a3e851a815266f4219ad850f4bbc89ce936b4d,live_gpu,completed,,18,12,12,116,8,9,5,5,1,0,4,10,24,,3.660517,18,18,4208,126,0,2.528026022017002,3,0,2168,24,9,capacity,2,frozen,capacity/larger/12007/a3/s2/frozen/greedy/lambda0,larger
delay,12007,b9ec4efa75c878c53d78fde8f1a3e851a815266f4219ad850f4bbc89ce936b4d,live_gpu,completed,,18,12,12,116,8,9,6,6,1,0,3,12,24,,4.189706,18,18,4208,126,0,2.5335262920707464,3,0,2169,24,9,capacity,2,frozen,capacity/larger/12007/a3/s2/frozen/delay/lambda0,larger
fcfs,12007,b9ec4efa75c878c53d78fde8f1a3e851a815266f4219ad850f4bbc89ce936b4d,live_gpu,completed,,18,8,8,116,8,9,6,6,0,0,3,12,24,,3.58519,18,18,4208,126,0,2.5215225983411074,3,0,2170,24,9,capacity,2,frozen,capacity/larger/12007/a3/s2/frozen/fcfs/lambda0,larger
edf,12007,b9ec4efa75c878c53d78fde8f1a3e851a815266f4219ad850f4bbc89ce936b4d,live_gpu,completed,,18,8,8,116,8,9,6,6,0,0,3,12,24,,3.593789,18,18,4208,126,0,2.522563034668565,3,0,2171,24,9,capacity,2,frozen,capacity/larger/12007/a3/s2/frozen/edf/lambda0,larger
delay,12007,b9ec4efa75c878c53d78fde8f1a3e851a815266f4219ad850f4bbc89ce936b4d,live_gpu,completed,,18,9,9,116,9,9,8,8,2,0,1,8,24,,4.77644,18,18,4262,126,0,2.5317478459328413,3,0,2172,24,9,capacity,1,frozen,capacity/larger/12007/a3/s1/frozen/delay/lambda0,larger
fcfs,12007,b9ec4efa75c878c53d78fde8f1a3e851a815266f4219ad850f4bbc89ce936b4d,live_gpu,completed,,18,9,9,116,9,9,8,8,2,0,1,8,24,,4.098837,18,18,4262,126,0,2.5239491295069456,3,0,2173,24,9,capacity,1,frozen,capacity/larger/12007/a3/s1/frozen/fcfs/lambda0,larger
edf,12007,b9ec4efa75c878c53d78fde8f1a3e851a815266f4219ad850f4bbc89ce936b4d,live_gpu,completed,,18,6,6,116,9,9,8,8,2,0,1,8,24,,3.681375,18,18,4262,126,0,2.5283844098448753,3,0,2174,24,9,capacity,1,frozen,capacity/larger/12007/a3/s1/frozen/edf/lambda0,larger
greedy,12007,b9ec4efa75c878c53d78fde8f1a3e851a815266f4219ad850f4bbc89ce936b4d,live_gpu,completed,,18,9,9,116,9,9,7,7,2,0,2,7,24,,3.716598,18,18,4206,126,0,2.542146837338805,3,0,2175,24,9,capacity,1,frozen,capacity/larger/12007/a3/s1/frozen/greedy/lambda0,larger
fcfs,12008,822acdb58977086981154f58a1679b68623cb381e2d7434b1cc94f9bc39f1e84,live_gpu,completed,,18,7,7,108,9,9,9,9,5,0,0,9,24,,4.248137,18,18,4368,126,0,2.533396976068616,3,0,2176,24,9,capacity,1,frozen,capacity/larger/12008/a3/s1/frozen/fcfs/lambda0,larger
edf,12008,822acdb58977086981154f58a1679b68623cb381e2d7434b1cc94f9bc39f1e84,live_gpu,completed,,18,10,10,108,9,9,9,9,5,0,0,9,24,,3.69452,18,18,4368,126,0,2.5310326125472784,3,0,2177,24,9,capacity,1,frozen,capacity/larger/12008/a3/s1/frozen/edf/lambda0,larger
greedy,12008,822acdb58977086981154f58a1679b68623cb381e2d7434b1cc94f9bc39f1e84,live_gpu,completed,,18,7,7,108,9,9,9,9,5,0,0,9,24,,4.048536,18,18,4368,126,0,2.5236062481999397,3,0,2178,24,9,capacity,1,frozen,capacity/larger/12008/a3/s1/frozen/greedy/lambda0,larger
delay,12008,822acdb58977086981154f58a1679b68623cb381e2d7434b1cc94f9bc39f1e84,live_gpu,completed,,18,7,7,108,9,9,9,9,5,0,0,9,24,,3.653139,18,18,4368,126,0,2.5093349535018206,3,0,2179,24,9,capacity,1,frozen,capacity/larger/12008/a3/s1/frozen/delay/lambda0,larger
edf,12008,822acdb58977086981154f58a1679b68623cb381e2d7434b1cc94f9bc39f1e84,live_gpu,completed,,18,28,28,108,8,9,7,7,4,0,2,14,24,,3.571895,18,18,4262,126,0,2.51651824824512,3,0,2180,24,9,capacity,2,frozen,capacity/larger/12008/a3/s2/frozen/edf/lambda0,larger
greedy,12008,822acdb58977086981154f58a1679b68623cb381e2d7434b1cc94f9bc39f1e84,live_gpu,completed,,18,30,30,108,7,9,5,5,3,0,4,10,24,,3.513082,18,18,4206,126,0,2.5039023719727993,3,0,2181,24,9,capacity,2,frozen,capacity/larger/12008/a3/s2/frozen/greedy/lambda0,larger
delay,12008,822acdb58977086981154f58a1679b68623cb381e2d7434b1cc94f9bc39f1e84,live_gpu,completed,,18,28,28,108,8,9,7,7,4,0,2,14,24,,3.557751,18,18,4262,126,0,2.528885232284665,3,0,2182,24,9,capacity,2,frozen,capacity/larger/12008/a3/s2/frozen/delay/lambda0,larger
fcfs,12008,822acdb58977086981154f58a1679b68623cb381e2d7434b1cc94f9bc39f1e84,live_gpu,completed,,18,30,30,108,7,9,5,5,3,0,4,10,24,,3.609187,18,18,4206,126,0,2.5326706990599632,3,0,2183,24,9,capacity,2,frozen,capacity/larger/12008/a3/s2/frozen/fcfs/lambda0,larger
fcfs,12008,8893f0870088cec78a29fea18d94f3f10cd71b4b158ebdc77272575586f1f4fa,live_gpu,completed,,36,24,24,172,16,18,13,13,5,0,5,13,24,,7.163061,36,36,8464,256,0,5.156522795557976,6,0,2184,24,18,capacity,1,frozen,capacity/larger/12008/a6/s1/frozen/fcfs/lambda0,larger
edf,12008,8893f0870088cec78a29fea18d94f3f10cd71b4b158ebdc77272575586f1f4fa,live_gpu,completed,,36,31,31,172,17,18,16,16,6,0,2,16,24,,6.989124,36,36,8572,252,0,5.039942564442754,6,0,2185,24,18,capacity,1,frozen,capacity/larger/12008/a6/s1/frozen/edf/lambda0,larger
greedy,12008,8893f0870088cec78a29fea18d94f3f10cd71b4b158ebdc77272575586f1f4fa,live_gpu,completed,,36,25,25,172,15,18,11,11,4,0,7,11,24,,7.154839,36,36,8408,256,0,5.11576165817678,6,0,2186,24,18,capacity,1,frozen,capacity/larger/12008/a6/s1/frozen/greedy/lambda0,larger
delay,12008,8893f0870088cec78a29fea18d94f3f10cd71b4b158ebdc77272575586f1f4fa,live_gpu,completed,,36,16,16,172,18,18,15,15,7,0,3,15,24,,7.688754,36,36,8572,256,0,5.131011923775077,6,0,2187,24,18,capacity,1,frozen,capacity/larger/12008/a6/s1/frozen/delay/lambda0,larger
edf,12008,8893f0870088cec78a29fea18d94f3f10cd71b4b158ebdc77272575586f1f4fa,live_gpu,completed,,36,51,51,172,15,18,9,9,4,0,9,18,24,,6.911249,36,36,8246,256,0,5.101857835426927,6,0,2188,24,18,capacity,2,frozen,capacity/larger/12008/a6/s2/frozen/edf/lambda0,larger
greedy,12008,8893f0870088cec78a29fea18d94f3f10cd71b4b158ebdc77272575586f1f4fa,live_gpu,completed,,36,43,43,172,14,18,7,7,3,0,11,14,24,,7.012133,36,36,8190,256,0,5.118459714576602,6,0,2189,24,18,capacity,2,frozen,capacity/larger/12008/a6/s2/frozen/greedy/lambda0,larger
delay,12008,8893f0870088cec78a29fea18d94f3f10cd71b4b158ebdc77272575586f1f4fa,live_gpu,completed,,36,49,49,172,14,18,9,9,3,0,9,18,24,,6.939792,36,36,8246,256,0,5.088227968662977,6,0,2190,24,18,capacity,2,frozen,capacity/larger/12008/a6/s2/frozen/delay/lambda0,larger
fcfs,12008,8893f0870088cec78a29fea18d94f3f10cd71b4b158ebdc77272575586f1f4fa,live_gpu,completed,,36,43,43,172,14,18,7,7,3,0,11,14,24,,7.032522,36,36,8190,256,0,5.113302148878574,6,0,2191,24,18,capacity,2,frozen,capacity/larger/12008/a6/s2/frozen/fcfs/lambda0,larger
greedy,12009,26105d7dd79e037ee301914e5ebf3864110037fcc16afbd0025fab03c7b51184,live_gpu,completed,,36,41,41,216,15,18,8,8,4,0,10,16,24,,7.856082,36,36,8144,252,0,5.053789468482137,6,0,2192,24,18,capacity,2,frozen,capacity/larger/12009/a6/s2/frozen/greedy/lambda0,larger
delay,12009,26105d7dd79e037ee301914e5ebf3864110037fcc16afbd0025fab03c7b51184,live_gpu,completed,,36,39,39,216,15,18,9,9,4,0,9,18,24,,6.967131,36,36,8252,252,0,5.063313951715827,6,0,2193,24,18,capacity,2,frozen,capacity/larger/12009/a6/s2/frozen/delay/lambda0,larger
fcfs,12009,26105d7dd79e037ee301914e5ebf3864110037fcc16afbd0025fab03c7b51184,live_gpu,completed,,36,47,47,216,15,18,8,8,4,0,10,16,24,,7.000255,36,36,8144,252,0,5.03189024142921,6,0,2194,24,18,capacity,2,frozen,capacity/larger/12009/a6/s2/frozen/fcfs/lambda0,larger
edf,12009,26105d7dd79e037ee301914e5ebf3864110037fcc16afbd0025fab03c7b51184,live_gpu,completed,,36,72,72,216,15,18,9,9,4,0,9,18,24,,6.942449,36,36,8252,252,0,5.039301168173552,6,0,2195,24,18,capacity,2,frozen,capacity/larger/12009/a6/s2/frozen/edf/lambda0,larger
delay,12009,26105d7dd79e037ee301914e5ebf3864110037fcc16afbd0025fab03c7b51184,live_gpu,completed,,36,18,18,216,16,18,13,13,4,0,5,13,24,,7.51854,36,36,8522,252,0,5.037159871309996,6,0,2196,24,18,capacity,1,frozen,capacity/larger/12009/a6/s1/frozen/delay/lambda0,larger
fcfs,12009,26105d7dd79e037ee301914e5ebf3864110037fcc16afbd0025fab03c7b51184,live_gpu,completed,,36,27,27,216,16,18,10,10,4,0,8,10,24,,7.077498,36,36,8250,252,0,5.063591627404094,6,0,2197,24,18,capacity,1,frozen,capacity/larger/12009/a6/s1/frozen/fcfs/lambda0,larger
edf,12009,26105d7dd79e037ee301914e5ebf3864110037fcc16afbd0025fab03c7b51184,live_gpu,completed,,36,38,38,216,17,18,15,15,6,0,3,15,24,,7.113337,36,36,8578,252,0,5.051303518936038,6,0,2198,24,18,capacity,1,frozen,capacity/larger/12009/a6/s1/frozen/edf/lambda0,larger
greedy,12009,26105d7dd79e037ee301914e5ebf3864110037fcc16afbd0025fab03c7b51184,live_gpu,completed,,36,11,11,216,16,18,10,10,4,0,8,10,24,,7.108814,36,36,8250,252,0,5.058028729632497,6,0,2199,24,18,capacity,1,frozen,capacity/larger/12009/a6/s1/frozen/greedy/lambda0,larger
greedy,12009,134e46bb5bf2728d6b54d0b62e4417ec380e9b348bd5d4de58cd632e38693e40,live_gpu,completed,,18,28,28,112,7,9,5,5,3,0,4,10,24,,3.709668,18,18,4206,126,0,2.5035381838679314,3,0,2200,24,9,capacity,2,frozen,capacity/larger/12009/a3/s2/frozen/greedy/lambda0,larger
delay,12009,134e46bb5bf2728d6b54d0b62e4417ec380e9b348bd5d4de58cd632e38693e40,live_gpu,completed,,18,22,22,112,8,9,6,6,4,0,3,12,24,,3.830995,18,18,4206,126,0,2.521066991612315,3,0,2201,24,9,capacity,2,frozen,capacity/larger/12009/a3/s2/frozen/delay/lambda0,larger
fcfs,12009,134e46bb5bf2728d6b54d0b62e4417ec380e9b348bd5d4de58cd632e38693e40,live_gpu,completed,,18,22,22,112,7,9,5,5,3,0,4,10,24,,3.76626,18,18,4206,126,0,2.5188459493219852,3,0,2202,24,9,capacity,2,frozen,capacity/larger/12009/a3/s2/frozen/fcfs/lambda0,larger
edf,12009,134e46bb5bf2728d6b54d0b62e4417ec380e9b348bd5d4de58cd632e38693e40,live_gpu,completed,,18,20,20,112,8,9,6,6,4,0,3,12,24,,3.676658,18,18,4206,126,0,2.539259046316147,3,0,2203,24,9,capacity,2,frozen,capacity/larger/12009/a3/s2/frozen/edf/lambda0,larger
delay,12009,134e46bb5bf2728d6b54d0b62e4417ec380e9b348bd5d4de58cd632e38693e40,live_gpu,completed,,18,8,8,112,8,9,6,6,4,0,3,6,24,,3.779867,18,18,4204,126,0,2.5209357775747776,3,0,2204,24,9,capacity,1,frozen,capacity/larger/12009/a3/s1/frozen/delay/lambda0,larger
fcfs,12009,134e46bb5bf2728d6b54d0b62e4417ec380e9b348bd5d4de58cd632e38693e40,live_gpu,completed,,18,4,4,112,8,9,6,6,3,0,3,6,24,,3.823055,18,18,4204,126,0,2.5427664574235678,3,0,2205,24,9,capacity,1,frozen,capacity/larger/12009/a3/s1/frozen/fcfs/lambda0,larger
edf,12009,134e46bb5bf2728d6b54d0b62e4417ec380e9b348bd5d4de58cd632e38693e40,live_gpu,completed,,18,7,7,112,8,9,6,6,3,0,3,6,24,,3.744727,18,18,4204,126,0,2.5291665736585855,3,0,2206,24,9,capacity,1,frozen,capacity/larger/12009/a3/s1/frozen/edf/lambda0,larger
