agents,closure_penalty,execution_index,horizon,jobs,loss_upper_bound,phase,planned_calls,policy,review_ticks,risk,run_id,scenario_hash,seed,workload,status,total_loss,accrued_loss,correct_jobs,incorrect_jobs,reviews_completed,corrections,review_utilization,expired_requests,missed_opportunities,wrong_missed_opportunities,max_outstanding,episode_wall_seconds,request_wall_seconds,scheduled_calls,attempts,retries,failed_attempts,unfinished_attempts,prompt_tokens,completion_tokens,unknown_token_attempts,augmented_loss,objective_missed_opportunities
6,0,237,24,18,228,larger_pilot,36,greedy,2,frozen,larger_pilot/larger/410/a6/s2/frozen/greedy/lambda0,0e98e7874f6509f704628097b1bef5e78696a767311853808a67989de5058c40,410,larger,completed,28,28,16,2,7,2,0.5833333333333334,11,9,2,6,6.855848,5.017334034666419,36,36,0,0,0,8094,252,0,28,9
6,0,238,24,18,228,larger_pilot,36,delay,2,frozen,larger_pilot/larger/410/a6/s2/frozen/delay/lambda0,0e98e7874f6509f704628097b1bef5e78696a767311853808a67989de5058c40,410,larger,completed,28,28,16,2,7,2,0.5833333333333334,11,9,2,6,6.873711,5.005919663235545,36,36,0,0,0,8094,252,0,28,9
6,0,239,24,18,228,larger_pilot,36,fcfs,2,frozen,larger_pilot/larger/410/a6/s2/frozen/fcfs/lambda0,0e98e7874f6509f704628097b1bef5e78696a767311853808a67989de5058c40,410,larger,completed,24,24,16,2,8,2,0.6666666666666666,10,8,2,6,8.128111,4.999340161681175,36,36,0,0,0,8202,252,0,24,8
6,0,240,24,18,214,larger_pilot,36,greedy,2,frozen,larger_pilot/larger/411/a6/s2/frozen/greedy/lambda0,17f14cdcdd528ad5565074422dda24d249500eb746fc34afdebf707784fbe282,411,larger,completed,58,58,12,6,6,1,0.5,12,12,6,6,6.965646,5.056619856506586,36,36,0,0,0,8088,252,0,58,12
6,0,241,24,18,214,larger_pilot,36,delay,2,frozen,larger_pilot/larger/411/a6/s2/frozen/delay/lambda0,17f14cdcdd528ad5565074422dda24d249500eb746fc34afdebf707784fbe282,411,larger,completed,50,50,13,5,8,2,0.6666666666666666,10,10,5,6,6.841925,5.016271149739623,36,36,0,0,0,8196,252,0,50,10
6,0,242,24,18,214,larger_pilot,36,fcfs,2,frozen,larger_pilot/larger/411/a6/s2/frozen/fcfs/lambda0,17f14cdcdd528ad5565074422dda24d249500eb746fc34afdebf707784fbe282,411,larger,completed,58,58,12,6,7,1,0.5833333333333334,11,11,6,6,7.014006,5.031882729381323,36,36,0,0,0,8088,252,0,58,11
6,0,243,24,18,214,larger_pilot,36,edf,2,frozen,larger_pilot/larger/411/a6/s2/frozen/edf/lambda0,17f14cdcdd528ad5565074422dda24d249500eb746fc34afdebf707784fbe282,411,larger,completed,57,57,14,4,8,3,0.6666666666666666,10,10,4,6,6.805932,5.028741184622049,36,36,0,0,0,8196,252,0,57,10
6,0,244,24,18,214,larger_pilot,36,delay,1,frozen,larger_pilot/larger/411/a6/s1/frozen/delay/lambda0,17f14cdcdd528ad5565074422dda24d249500eb746fc34afdebf707784fbe282,411,larger,completed,27,27,15,3,15,4,0.625,3,3,3,5,7.067602,5.0523536875844,36,36,0,0,0,8630,252,0,27,3
6,0,245,24,18,214,larger_pilot,36,fcfs,1,frozen,larger_pilot/larger/411/a6/s1/frozen/fcfs/lambda0,17f14cdcdd528ad5565074422dda24d249500eb746fc34afdebf707784fbe282,411,larger,completed,37,37,15,3,12,3,0.5,6,6,3,5,6.964713,5.0441157426685095,36,36,0,0,0,8414,252,0,37,6
6,0,246,24,18,214,larger_pilot,36,edf,1,frozen,larger_pilot/larger/411/a6/s1/frozen/edf/lambda0,17f14cdcdd528ad5565074422dda24d249500eb746fc34afdebf707784fbe282,411,larger,completed,45,45,16,2,16,5,0.6666666666666666,2,2,2,5,6.981573,5.045321077108383,36,36,0,0,0,8630,252,0,45,2
6,0,247,24,18,214,larger_pilot,36,greedy,1,frozen,larger_pilot/larger/411/a6/s1/frozen/greedy/lambda0,17f14cdcdd528ad5565074422dda24d249500eb746fc34afdebf707784fbe282,411,larger,completed,26,26,15,3,12,4,0.5,6,6,3,5,6.963494,5.044972931966186,36,36,0,0,0,8414,252,0,26,6
3,0,248,24,9,134,larger_pilot,18,greedy,2,frozen,larger_pilot/larger/411/a3/s2/frozen/greedy/lambda0,bf508a4a3264a0dd35201b4ac035f12e73e8bfc70cff01a78efb7f3630a40d08,411,larger,completed,16,16,8,1,6,1,0.5,3,3,1,3,3.601659,2.523103090003133,18,18,0,0,0,4210,126,0,16,3
3,0,249,24,9,134,larger_pilot,18,delay,2,frozen,larger_pilot/larger/411/a3/s2/frozen/delay/lambda0,bf508a4a3264a0dd35201b4ac035f12e73e8bfc70cff01a78efb7f3630a40d08,411,larger,completed,16,16,8,1,7,1,0.5833333333333334,2,2,1,3,3.561529,2.5058990698307753,18,18,0,0,0,4318,126,0,16,2
3,0,250,24,9,134,larger_pilot,18,fcfs,2,frozen,larger_pilot/larger/411/a3/s2/frozen/fcfs/lambda0,bf508a4a3264a0dd35201b4ac035f12e73e8bfc70cff01a78efb7f3630a40d08,411,larger,completed,16,16,8,1,6,1,0.5,3,3,1,3,3.620962,2.5059449058026075,18,18,0,0,0,4210,126,0,16,3
3,0,251,24,9,134,larger_pilot,18,edf,2,frozen,larger_pilot/larger/411/a3/s2/frozen/edf/lambda0,bf508a4a3264a0dd35201b4ac035f12e73e8bfc70cff01a78efb7f3630a40d08,411,larger,completed,16,16,8,1,7,1,0.5833333333333334,2,2,1,3,3.632167,2.519759088754654,18,18,0,0,0,4318,126,0,16,2
3,0,252,24,9,134,larger_pilot,18,delay,1,frozen,larger_pilot/larger/411/a3/s1/frozen/delay/lambda0,bf508a4a3264a0dd35201b4ac035f12e73e8bfc70cff01a78efb7f3630a40d08,411,larger,completed,6,6,9,0,9,2,0.375,0,0,0,3,3.645182,2.5242999270558357,18,18,0,0,0,4374,126,0,6,0
3,0,253,24,9,134,larger_pilot,18,fcfs,1,frozen,larger_pilot/larger/411/a3/s1/frozen/fcfs/lambda0,bf508a4a3264a0dd35201b4ac035f12e73e8bfc70cff01a78efb7f3630a40d08,411,larger,completed,13,13,8,1,7,1,0.2916666666666667,2,2,1,3,4.123257,2.5404247380793095,18,18,0,0,0,4210,126,0,13,2
3,0,254,24,9,134,larger_pilot,18,edf,1,frozen,larger_pilot/larger/411/a3/s1/frozen/edf/lambda0,bf508a4a3264a0dd35201b4ac035f12e73e8bfc70cff01a78efb7f3630a40d08,411,larger,completed,9,9,9,0,9,2,0.375,0,0,0,3,3.677952,2.515960745513439,18,18,0,0,0,4374,126,0,9,0
3,0,255,24,9,134,larger_pilot,18,greedy,1,frozen,larger_pilot/larger/411/a3/s1/frozen/greedy/lambda0,bf508a4a3264a0dd35201b4ac035f12e73e8bfc70cff01a78efb7f3630a40d08,411,larger,completed,13,13,8,1,7,1,0.2916666666666667,2,2,1,3,3.667646,2.512686198577285,18,18,0,0,0,4210,126,0,13,2
