context,rep,method,budget,answers,em,f1,scale,joint,project_correct,unfinished,inspections,inspected_correct,never_inspected,never_correct,sibling_net,sibling_fixed,sibling_damaged,calls,tokens,inference_seconds,failed_repairs,reused_corrections,local_gain,controller_total_seconds,accuracy
ea8b291b240fab467592f64e1d073957,0,individual,0,6,1.0,1.77,6,1,0,1,0,0,6,1.0,0.0,0,0,0,0,0,0,0,0,0.004010658944025636,0.16666666666666666
ea8b291b240fab467592f64e1d073957,0,individual,1,6,2.0,2.77,6,2,0,1,1,1.0,5,1.0,0.0,0,0,0,0,0,0,0,1.0,0.004010658944025636,0.3333333333333333
ea8b291b240fab467592f64e1d073957,0,individual,2,6,3.0,3.77,6,3,0,1,2,2.0,4,1.0,0.0,0,0,0,0,0,0,0,2.0,0.004010658944025636,0.5
ea8b291b240fab467592f64e1d073957,0,memory,0,6,1.0,1.77,6,1,0,1,0,0,6,1.0,0.0,0,0,0,0,0,0,0,0,18.950681729940698,0.16666666666666666
ea8b291b240fab467592f64e1d073957,0,memory,1,6,2.0,2.77,6,2,0,1,1,1.0,5,1.0,0.0,0,0,5,3642,8.022563236067072,2,1,1.0,18.950681729940698,0.3333333333333333
ea8b291b240fab467592f64e1d073957,0,memory,2,6,2.0,2.0,5,2,0,1,2,2.0,4,0.0,-1.0,0,1,9,6881,16.3377828320954,3,2,2.0,18.950681729940698,0.3333333333333333
ea8b291b240fab467592f64e1d073957,0,source_rule,0,6,1.0,1.77,6,1,0,1,0,0,6,1.0,0.0,0,0,0,0,0,0,0,0,5.930610438110307,0.16666666666666666
ea8b291b240fab467592f64e1d073957,0,source_rule,1,6,2.0,2.77,6,2,0,1,1,1.0,5,1.0,0.0,0,0,2,1489,3.4599633330944926,0,1,1.0,5.930610438110307,0.3333333333333333
ea8b291b240fab467592f64e1d073957,0,source_rule,2,6,2.0,2.77,6,2,0,1,2,2.0,4,0.0,-1.0,0,1,3,2264,4.793415699154139,0,2,2.0,5.930610438110307,0.3333333333333333
ea8b291b240fab467592f64e1d073957,0,fixed_audit,0,6,1.0,1.77,6,1,0,1,0,0,6,1.0,0.0,0,0,0,0,0,0,0,0,13.046454405062832,0.16666666666666666
ea8b291b240fab467592f64e1d073957,0,fixed_audit,1,6,2.0,2.77,6,2,0,1,1,1.0,5,1.0,0.0,0,0,3,2256,5.8986035551643,1,1,1.0,13.046454405062832,0.3333333333333333
ea8b291b240fab467592f64e1d073957,0,fixed_audit,2,6,2.0,2.77,6,2,0,1,2,2.0,4,0.0,-1.0,0,1,6,4669,11.153363207122311,2,2,2.0,13.046454405062832,0.3333333333333333
ea8b291b240fab467592f64e1d073957,0,adaptive,0,6,1.0,1.77,6,1,0,1,0,0,6,1.0,0.0,0,0,0,0,0,0,0,0,12.904369374969974,0.16666666666666666
ea8b291b240fab467592f64e1d073957,0,adaptive,1,6,2.0,2.77,6,2,0,1,1,1.0,5,1.0,0.0,0,0,3,2256,5.980323669034988,1,1,1.0,12.904369374969974,0.3333333333333333
ea8b291b240fab467592f64e1d073957,0,adaptive,2,6,3.0,3.77,6,3,0,1,2,2.0,4,1.0,0.0,0,0,6,4703,10.997811669949442,2,2,2.0,12.904369374969974,0.5
ea8b291b240fab467592f64e1d073957,0,reattempt,0,6,1.0,1.77,6,1,0,1,0,0,6,1.0,0.0,0,0,0,0,0,0,0,0,5.4129781749797985,0.16666666666666666
ea8b291b240fab467592f64e1d073957,0,reattempt,1,6,2.0,2.77,6,2,0,1,1,1.0,5,1.0,0.0,0,0,2,1232,3.272204049048014,0,1,1.0,5.4129781749797985,0.3333333333333333
ea8b291b240fab467592f64e1d073957,0,reattempt,2,6,3.0,3.77,6,3,0,1,2,2.0,4,1.0,0.0,0,0,3,1836,4.583412677049637,0,2,2.0,5.4129781749797985,0.5
ea8b291b240fab467592f64e1d073957,0,individual_risk,0,6,1.0,1.77,6,1,0,1,0,0,6,1.0,0.0,0,0,0,0,0,0,0,0,0.003352149040438235,0.16666666666666666
ea8b291b240fab467592f64e1d073957,0,individual_risk,1,6,2.0,2.77,6,2,0,0,1,1.0,5,1.0,0.0,0,0,0,0,0,0,0,1.0,0.003352149040438235,0.3333333333333333
ea8b291b240fab467592f64e1d073957,0,individual_risk,2,6,3.0,3.77,6,3,0,0,2,2.0,4,1.0,0.0,0,0,0,0,0,0,0,2.0,0.003352149040438235,0.5
ea8b291b240fab467592f64e1d073957,1,individual,0,6,2.0,2.0,6,2,0,2,0,0,6,2.0,0.0,0,0,0,0,0,0,0,0,0.0033443219726905227,0.3333333333333333
ea8b291b240fab467592f64e1d073957,1,individual,1,6,3.0,3.0,6,3,0,1,1,1.0,5,2.0,0.0,0,0,0,0,0,0,0,1.0,0.0033443219726905227,0.5
ea8b291b240fab467592f64e1d073957,1,individual,2,6,4.0,4.0,6,4,0,1,2,2.0,4,2.0,0.0,0,0,0,0,0,0,0,2.0,0.0033443219726905227,0.6666666666666666
ea8b291b240fab467592f64e1d073957,1,memory,0,6,2.0,2.0,6,2,0,2,0,0,6,2.0,0.0,0,0,0,0,0,0,0,0,20.502254780032672,0.3333333333333333
ea8b291b240fab467592f64e1d073957,1,memory,1,6,2.0,2.0,6,2,0,1,1,1.0,5,1.0,-1.0,0,1,5,3786,9.517892468138598,2,1,1.0,20.502254780032672,0.3333333333333333
ea8b291b240fab467592f64e1d073957,1,memory,2,6,4.0,4.0,6,4,0,0,2,2.0,4,2.0,0.0,1,1,9,7128,17.202026387210935,2,2,2.0,20.502254780032672,0.6666666666666666
ea8b291b240fab467592f64e1d073957,1,source_rule,0,6,2.0,2.0,6,2,0,2,0,0,6,2.0,0.0,0,0,0,0,0,0,0,0,6.262720442027785,0.3333333333333333
ea8b291b240fab467592f64e1d073957,1,source_rule,1,6,3.0,3.0,6,3,0,1,1,1.0,5,2.0,0.0,0,0,0,0,0,0,0,1.0,6.262720442027785,0.5
ea8b291b240fab467592f64e1d073957,1,source_rule,2,6,4.0,4.0,6,4,0,1,2,2.0,4,2.0,0.0,0,0,2,1692,4.44283698790241,0,1,2.0,6.262720442027785,0.6666666666666666
ea8b291b240fab467592f64e1d073957,1,fixed_audit,0,6,2.0,2.0,6,2,0,2,0,0,6,2.0,0.0,0,0,0,0,0,0,0,0,14.35057255695574,0.3333333333333333
ea8b291b240fab467592f64e1d073957,1,fixed_audit,1,6,2.0,2.0,6,2,0,1,1,1.0,5,1.0,-1.0,0,1,3,2312,6.089671112946235,1,1,1.0,14.35057255695574,0.3333333333333333
ea8b291b240fab467592f64e1d073957,1,fixed_audit,2,6,3.0,3.0,6,3,0,1,2,2.0,4,1.0,-1.0,0,1,6,4817,12.224611236015335,1,2,2.0,14.35057255695574,0.5
ea8b291b240fab467592f64e1d073957,1,adaptive,0,6,2.0,2.0,6,2,0,2,0,0,6,2.0,0.0,0,0,0,0,0,0,0,0,15.307680430007167,0.3333333333333333
ea8b291b240fab467592f64e1d073957,1,adaptive,1,6,2.0,2.0,6,2,0,1,1,1.0,5,1.0,-1.0,0,1,3,2299,6.03205557691399,1,1,1.0,15.307680430007167,0.3333333333333333
ea8b291b240fab467592f64e1d073957,1,adaptive,2,6,2.0,2.0,5,2,0,0,2,2.0,4,0.0,-1.0,0,1,6,4782,12.866973499883898,1,2,1.0,15.307680430007167,0.3333333333333333
ea8b291b240fab467592f64e1d073957,1,reattempt,0,6,2.0,2.0,6,2,0,2,0,0,6,2.0,0.0,0,0,0,0,0,0,0,0,4.304099638015032,0.3333333333333333
ea8b291b240fab467592f64e1d073957,1,reattempt,1,6,3.0,3.0,6,3,0,1,1,1.0,5,2.0,0.0,0,0,0,0,0,0,0,1.0,4.304099638015032,0.5
ea8b291b240fab467592f64e1d073957,1,reattempt,2,6,4.0,4.0,6,4,0,1,2,2.0,4,2.0,0.0,0,0,2,1258,3.7524399660760537,0,1,2.0,4.304099638015032,0.6666666666666666
ea8b291b240fab467592f64e1d073957,1,individual_risk,0,6,2.0,2.0,6,2,0,2,0,0,6,2.0,0.0,0,0,0,0,0,0,0,0,0.003051373059861362,0.3333333333333333
ea8b291b240fab467592f64e1d073957,1,individual_risk,1,6,3.0,3.0,6,3,0,1,1,1.0,5,2.0,0.0,0,0,0,0,0,0,0,1.0,0.003051373059861362,0.5
ea8b291b240fab467592f64e1d073957,1,individual_risk,2,6,4.0,4.0,6,4,0,0,2,2.0,4,2.0,0.0,0,0,0,0,0,0,0,2.0,0.003051373059861362,0.6666666666666666
4c831b52efd5a0200d3f85447d6437a3,0,individual,0,6,4.0,4.0,5,4,0,1,0,0,6,4.0,0.0,0,0,0,0,0,0,0,0,0.004211666993796825,0.6666666666666666
4c831b52efd5a0200d3f85447d6437a3,0,individual,1,6,5.0,5.0,5,5,0,0,1,1.0,5,4.0,0.0,0,0,0,0,0,0,0,1.0,0.004211666993796825,0.8333333333333334
4c831b52efd5a0200d3f85447d6437a3,0,individual,2,6,5.0,5.0,5,5,0,0,2,2.0,4,3.0,0.0,0,0,0,0,0,0,0,1.0,0.004211666993796825,0.8333333333333334
4c831b52efd5a0200d3f85447d6437a3,0,memory,0,6,4.0,4.0,5,4,0,1,0,0,6,4.0,0.0,0,0,0,0,0,0,0,0,22.61397218995262,0.6666666666666666
4c831b52efd5a0200d3f85447d6437a3,0,memory,1,6,4.0,4.0,4,4,0,0,1,1.0,5,3.0,-1.0,1,2,5,4413,11.001682633068413,0,1,1.0,22.61397218995262,0.6666666666666666
4c831b52efd5a0200d3f85447d6437a3,0,memory,2,6,5.0,5.0,5,5,0,0,2,2.0,4,3.0,0.0,1,1,9,8116,18.89301967609208,0,2,2.0,22.61397218995262,0.8333333333333334
4c831b52efd5a0200d3f85447d6437a3,0,source_rule,0,6,4.0,4.0,5,4,0,1,0,0,6,4.0,0.0,0,0,0,0,0,0,0,0,0.004036406986415386,0.6666666666666666
4c831b52efd5a0200d3f85447d6437a3,0,source_rule,1,6,5.0,5.0,5,5,0,0,1,1.0,5,4.0,0.0,0,0,0,0,0,0,0,1.0,0.004036406986415386,0.8333333333333334
4c831b52efd5a0200d3f85447d6437a3,0,source_rule,2,6,5.0,5.0,5,5,0,0,2,2.0,4,3.0,0.0,0,0,0,0,0,0,0,1.0,0.004036406986415386,0.8333333333333334
4c831b52efd5a0200d3f85447d6437a3,0,fixed_audit,0,6,4.0,4.0,5,4,0,1,0,0,6,4.0,0.0,0,0,0,0,0,0,0,0,7.2096297619864345,0.6666666666666666
4c831b52efd5a0200d3f85447d6437a3,0,fixed_audit,1,6,5.0,5.0,5,5,0,0,1,1.0,5,4.0,0.0,0,0,0,0,0,0,0,1.0,7.2096297619864345,0.8333333333333334
4c831b52efd5a0200d3f85447d6437a3,0,fixed_audit,2,6,5.0,5.0,5,5,0,0,2,2.0,4,3.0,0.0,1,1,3,2798,5.801350269000977,0,1,1.0,7.2096297619864345,0.8333333333333334
4c831b52efd5a0200d3f85447d6437a3,0,adaptive,0,6,4.0,4.0,5,4,0,1,0,0,6,4.0,0.0,0,0,0,0,0,0,0,0,7.3713797349482775,0.6666666666666666
4c831b52efd5a0200d3f85447d6437a3,0,adaptive,1,6,5.0,5.0,5,5,0,0,1,1.0,5,4.0,0.0,0,0,0,0,0,0,0,1.0,7.3713797349482775,0.8333333333333334
4c831b52efd5a0200d3f85447d6437a3,0,adaptive,2,6,5.0,5.0,5,5,0,0,2,2.0,4,3.0,0.0,1,1,3,2798,6.035756682045758,0,1,1.0,7.3713797349482775,0.8333333333333334
4c831b52efd5a0200d3f85447d6437a3,0,reattempt,0,6,4.0,4.0,5,4,0,1,0,0,6,4.0,0.0,0,0,0,0,0,0,0,0,0.003953034058213234,0.6666666666666666
4c831b52efd5a0200d3f85447d6437a3,0,reattempt,1,6,5.0,5.0,5,5,0,0,1,1.0,5,4.0,0.0,0,0,0,0,0,0,0,1.0,0.003953034058213234,0.8333333333333334
4c831b52efd5a0200d3f85447d6437a3,0,reattempt,2,6,5.0,5.0,5,5,0,0,2,2.0,4,3.0,0.0,0,0,0,0,0,0,0,1.0,0.003953034058213234,0.8333333333333334
4c831b52efd5a0200d3f85447d6437a3,0,individual_risk,0,6,4.0,4.0,5,4,0,1,0,0,6,4.0,0.0,0,0,0,0,0,0,0,0,0.0036570619558915496,0.6666666666666666
4c831b52efd5a0200d3f85447d6437a3,0,individual_risk,1,6,5.0,5.0,5,5,0,0,1,1.0,5,4.0,0.0,0,0,0,0,0,0,0,1.0,0.0036570619558915496,0.8333333333333334
4c831b52efd5a0200d3f85447d6437a3,0,individual_risk,2,6,5.0,5.0,5,5,0,0,2,2.0,4,3.0,0.0,0,0,0,0,0,0,0,1.0,0.0036570619558915496,0.8333333333333334
4c831b52efd5a0200d3f85447d6437a3,1,individual,0,6,2.0,2.0,4,2,0,1,0,0,6,2.0,0.0,0,0,0,0,0,0,0,0,0.0034754520747810602,0.3333333333333333
4c831b52efd5a0200d3f85447d6437a3,1,individual,1,6,3.0,3.0,4,3,0,0,1,1.0,5,2.0,0.0,0,0,0,0,0,0,0,1.0,0.0034754520747810602,0.5
4c831b52efd5a0200d3f85447d6437a3,1,individual,2,6,4.0,4.0,5,4,0,0,2,2.0,4,2.0,0.0,0,0,0,0,0,0,0,2.0,0.0034754520747810602,0.6666666666666666
4c831b52efd5a0200d3f85447d6437a3,1,memory,0,6,2.0,2.0,4,2,0,1,0,0,6,2.0,0.0,0,0,0,0,0,0,0,0,21.006607844028622,0.3333333333333333
4c831b52efd5a0200d3f85447d6437a3,1,memory,1,6,4.0,4.0,4,4,0,0,1,1.0,5,3.0,1.0,2,1,5,4409,10.751692686113529,1,1,1.0,21.006607844028622,0.6666666666666666
4c831b52efd5a0200d3f85447d6437a3,1,memory,2,6,5.0,5.0,6,5,0,0,2,2.0,4,3.0,1.0,2,1,9,8099,17.93658051500097,1,2,2.0,21.006607844028622,0.8333333333333334
4c831b52efd5a0200d3f85447d6437a3,1,source_rule,0,6,2.0,2.0,4,2,0,1,0,0,6,2.0,0.0,0,0,0,0,0,0,0,0,0.0037710440810769796,0.3333333333333333
4c831b52efd5a0200d3f85447d6437a3,1,source_rule,1,6,3.0,3.0,4,3,0,0,1,1.0,5,2.0,0.0,0,0,0,0,0,0,0,1.0,0.0037710440810769796,0.5
4c831b52efd5a0200d3f85447d6437a3,1,source_rule,2,6,4.0,4.0,5,4,0,0,2,2.0,4,2.0,0.0,0,0,0,0,0,0,0,2.0,0.0037710440810769796,0.6666666666666666
4c831b52efd5a0200d3f85447d6437a3,1,fixed_audit,0,6,2.0,2.0,4,2,0,1,0,0,6,2.0,0.0,0,0,0,0,0,0,0,0,0.004044884000904858,0.3333333333333333
4c831b52efd5a0200d3f85447d6437a3,1,fixed_audit,1,6,3.0,3.0,4,3,0,0,1,1.0,5,2.0,0.0,0,0,0,0,0,0,0,1.0,0.004044884000904858,0.5
4c831b52efd5a0200d3f85447d6437a3,1,fixed_audit,2,6,4.0,4.0,5,4,0,0,2,2.0,4,2.0,0.0,0,0,0,0,0,0,0,2.0,0.004044884000904858,0.6666666666666666
4c831b52efd5a0200d3f85447d6437a3,1,adaptive,0,6,2.0,2.0,4,2,0,1,0,0,6,2.0,0.0,0,0,0,0,0,0,0,0,0.004347612033598125,0.3333333333333333
4c831b52efd5a0200d3f85447d6437a3,1,adaptive,1,6,3.0,3.0,4,3,0,0,1,1.0,5,2.0,0.0,0,0,0,0,0,0,0,1.0,0.004347612033598125,0.5
4c831b52efd5a0200d3f85447d6437a3,1,adaptive,2,6,4.0,4.0,5,4,0,0,2,2.0,4,2.0,0.0,0,0,0,0,0,0,0,2.0,0.004347612033598125,0.6666666666666666
4c831b52efd5a0200d3f85447d6437a3,1,reattempt,0,6,2.0,2.0,4,2,0,1,0,0,6,2.0,0.0,0,0,0,0,0,0,0,0,0.003984617069363594,0.3333333333333333
4c831b52efd5a0200d3f85447d6437a3,1,reattempt,1,6,3.0,3.0,4,3,0,0,1,1.0,5,2.0,0.0,0,0,0,0,0,0,0,1.0,0.003984617069363594,0.5
4c831b52efd5a0200d3f85447d6437a3,1,reattempt,2,6,4.0,4.0,5,4,0,0,2,2.0,4,2.0,0.0,0,0,0,0,0,0,0,2.0,0.003984617069363594,0.6666666666666666
4c831b52efd5a0200d3f85447d6437a3,1,individual_risk,0,6,2.0,2.0,4,2,0,1,0,0,6,2.0,0.0,0,0,0,0,0,0,0,0,0.0036827389849349856,0.3333333333333333
4c831b52efd5a0200d3f85447d6437a3,1,individual_risk,1,6,3.0,3.0,4,3,0,0,1,1.0,5,2.0,0.0,0,0,0,0,0,0,0,1.0,0.0036827389849349856,0.5
4c831b52efd5a0200d3f85447d6437a3,1,individual_risk,2,6,4.0,4.0,5,4,0,0,2,2.0,4,2.0,0.0,0,0,0,0,0,0,0,2.0,0.0036827389849349856,0.6666666666666666
bf3bb2fe848111c6f1370b66cdd8da3e,0,individual,0,6,4.0,4.0,6,4,0,0,0,0,6,4.0,0.0,0,0,0,0,0,0,0,0,0.0038554860511794686,0.6666666666666666
bf3bb2fe848111c6f1370b66cdd8da3e,0,individual,1,6,5.0,5.0,6,5,0,0,1,1.0,5,4.0,0.0,0,0,0,0,0,0,0,1.0,0.0038554860511794686,0.8333333333333334
bf3bb2fe848111c6f1370b66cdd8da3e,0,individual,2,6,6.0,6.0,6,6,1,0,2,2.0,4,4.0,0.0,0,0,0,0,0,0,0,2.0,0.0038554860511794686,1.0
bf3bb2fe848111c6f1370b66cdd8da3e,0,memory,0,6,4.0,4.0,6,4,0,0,0,0,6,4.0,0.0,0,0,0,0,0,0,0,0,18.330792143009603,0.6666666666666666
bf3bb2fe848111c6f1370b66cdd8da3e,0,memory,1,6,1.0,1.0,6,1,0,0,1,1.0,5,0.0,-4.0,0,4,5,4530,6.999448609072715,0,1,1.0,18.330792143009603,0.16666666666666666
bf3bb2fe848111c6f1370b66cdd8da3e,0,memory,2,6,4.0,4.0,6,4,0,0,2,2.0,4,2.0,-2.0,0,2,9,8535,14.71847968606744,0,2,2.0,18.330792143009603,0.6666666666666666
bf3bb2fe848111c6f1370b66cdd8da3e,0,source_rule,0,6,4.0,4.0,6,4,0,0,0,0,6,4.0,0.0,0,0,0,0,0,0,0,0,6.337810248020105,0.6666666666666666
bf3bb2fe848111c6f1370b66cdd8da3e,0,source_rule,1,6,4.0,4.0,6,4,0,0,1,1.0,5,3.0,-1.0,0,1,2,1819,3.648398417979479,0,1,1.0,6.337810248020105,0.6666666666666666
bf3bb2fe848111c6f1370b66cdd8da3e,0,source_rule,2,6,5.0,5.0,6,5,0,0,2,2.0,4,3.0,-1.0,0,1,3,2810,5.495387529954314,0,2,2.0,6.337810248020105,0.8333333333333334
bf3bb2fe848111c6f1370b66cdd8da3e,0,fixed_audit,0,6,4.0,4.0,6,4,0,0,0,0,6,4.0,0.0,0,0,0,0,0,0,0,0,10.654884055955335,0.6666666666666666
bf3bb2fe848111c6f1370b66cdd8da3e,0,fixed_audit,1,6,3.0,3.0,6,3,0,0,1,1.0,5,2.0,-2.0,0,2,3,2720,4.712866698158905,0,1,1.0,10.654884055955335,0.5
bf3bb2fe848111c6f1370b66cdd8da3e,0,fixed_audit,2,6,4.0,4.0,6,4,0,0,2,2.0,4,2.0,-2.0,0,2,5,4723,8.407649569096975,0,2,2.0,10.654884055955335,0.6666666666666666
bf3bb2fe848111c6f1370b66cdd8da3e,0,adaptive,0,6,4.0,4.0,6,4,0,0,0,0,6,4.0,0.0,0,0,0,0,0,0,0,0,13.203918036888354,0.6666666666666666
bf3bb2fe848111c6f1370b66cdd8da3e,0,adaptive,1,6,3.0,3.0,6,3,0,0,1,1.0,5,2.0,-2.0,0,2,3,2720,4.727678032126278,0,1,1.0,13.203918036888354,0.5
bf3bb2fe848111c6f1370b66cdd8da3e,0,adaptive,2,6,4.0,4.0,6,4,0,0,2,2.0,4,2.0,-1.0,0,1,6,5730,11.094079263159074,0,2,1.0,13.203918036888354,0.6666666666666666
bf3bb2fe848111c6f1370b66cdd8da3e,0,reattempt,0,6,4.0,4.0,6,4,0,0,0,0,6,4.0,0.0,0,0,0,0,0,0,0,0,6.437056042952463,0.6666666666666666
bf3bb2fe848111c6f1370b66cdd8da3e,0,reattempt,1,6,4.0,4.0,6,4,0,0,1,1.0,5,3.0,-1.0,0,1,2,1615,3.5144972770940512,0,1,1.0,6.437056042952463,0.6666666666666666
bf3bb2fe848111c6f1370b66cdd8da3e,0,reattempt,2,6,5.0,5.0,6,5,0,0,2,2.0,4,3.0,-1.0,0,1,3,2413,5.060300219105557,0,2,2.0,6.437056042952463,0.8333333333333334
bf3bb2fe848111c6f1370b66cdd8da3e,0,individual_risk,0,6,4.0,4.0,6,4,0,0,0,0,6,4.0,0.0,0,0,0,0,0,0,0,0,0.003827783977612853,0.6666666666666666
bf3bb2fe848111c6f1370b66cdd8da3e,0,individual_risk,1,6,5.0,5.0,6,5,0,0,1,1.0,5,4.0,0.0,0,0,0,0,0,0,0,1.0,0.003827783977612853,0.8333333333333334
bf3bb2fe848111c6f1370b66cdd8da3e,0,individual_risk,2,6,6.0,6.0,6,6,1,0,2,2.0,4,4.0,0.0,0,0,0,0,0,0,0,2.0,0.003827783977612853,1.0
bf3bb2fe848111c6f1370b66cdd8da3e,1,individual,0,6,3.0,3.0,6,3,0,0,0,0,6,3.0,0.0,0,0,0,0,0,0,0,0,0.0037599250208586454,0.5
bf3bb2fe848111c6f1370b66cdd8da3e,1,individual,1,6,4.0,4.0,6,4,0,0,1,1.0,5,3.0,0.0,0,0,0,0,0,0,0,1.0,0.0037599250208586454,0.6666666666666666
bf3bb2fe848111c6f1370b66cdd8da3e,1,individual,2,6,4.0,4.0,6,4,0,0,2,2.0,4,2.0,0.0,0,0,0,0,0,0,0,1.0,0.0037599250208586454,0.6666666666666666
bf3bb2fe848111c6f1370b66cdd8da3e,1,memory,0,6,3.0,3.0,6,3,0,0,0,0,6,3.0,0.0,0,0,0,0,0,0,0,0,18.426285870955326,0.5
bf3bb2fe848111c6f1370b66cdd8da3e,1,memory,1,6,1.0,1.0,6,1,0,0,1,1.0,5,0.0,-3.0,0,3,5,4520,7.735195576911792,0,1,1.0,18.426285870955326,0.16666666666666666
bf3bb2fe848111c6f1370b66cdd8da3e,1,memory,2,6,4.0,4.0,6,4,0,0,2,2.0,4,2.0,0.0,1,1,9,8527,15.316872047958896,0,2,2.0,18.426285870955326,0.6666666666666666
bf3bb2fe848111c6f1370b66cdd8da3e,1,source_rule,0,6,3.0,3.0,6,3,0,0,0,0,6,3.0,0.0,0,0,0,0,0,0,0,0,10.14083586097695,0.5
bf3bb2fe848111c6f1370b66cdd8da3e,1,source_rule,1,6,2.0,2.0,6,2,0,0,1,1.0,5,1.0,-2.0,0,2,3,2707,4.47931541793514,0,1,1.0,10.14083586097695,0.3333333333333333
bf3bb2fe848111c6f1370b66cdd8da3e,1,source_rule,2,6,2.0,2.0,6,2,0,0,2,2.0,4,0.0,-2.0,0,2,5,4694,8.156984601984732,0,2,2.0,10.14083586097695,0.3333333333333333
bf3bb2fe848111c6f1370b66cdd8da3e,1,fixed_audit,0,6,3.0,3.0,6,3,0,0,0,0,6,3.0,0.0,0,0,0,0,0,0,0,0,8.90891403798014,0.5
bf3bb2fe848111c6f1370b66cdd8da3e,1,fixed_audit,1,6,2.0,2.0,6,2,0,0,1,1.0,5,1.0,-2.0,0,2,3,2707,3.9273786100093275,0,1,1.0,8.90891403798014,0.3333333333333333
bf3bb2fe848111c6f1370b66cdd8da3e,1,fixed_audit,2,6,4.0,4.0,6,4,0,0,2,2.0,4,2.0,0.0,1,1,5,4703,7.507851830916479,0,2,2.0,8.90891403798014,0.6666666666666666
bf3bb2fe848111c6f1370b66cdd8da3e,1,adaptive,0,6,3.0,3.0,6,3,0,0,0,0,6,3.0,0.0,0,0,0,0,0,0,0,0,11.579014707007445,0.5
bf3bb2fe848111c6f1370b66cdd8da3e,1,adaptive,1,6,2.0,2.0,6,2,0,0,1,1.0,5,1.0,-2.0,0,2,3,2716,4.202591538080014,0,1,1.0,11.579014707007445,0.3333333333333333
bf3bb2fe848111c6f1370b66cdd8da3e,1,adaptive,2,6,3.0,3.5,6,3,0,0,2,2.0,4,1.0,-2.0,1,3,6,5737,9.886147105135024,0,2,2.0,11.579014707007445,0.5
bf3bb2fe848111c6f1370b66cdd8da3e,1,reattempt,0,6,3.0,3.0,6,3,0,0,0,0,6,3.0,0.0,0,0,0,0,0,0,0,0,10.598715521977283,0.5
bf3bb2fe848111c6f1370b66cdd8da3e,1,reattempt,1,6,2.0,2.0,6,2,0,0,1,1.0,5,1.0,-2.0,0,2,3,2404,4.98873843497131,0,1,1.0,10.598715521977283,0.3333333333333333
bf3bb2fe848111c6f1370b66cdd8da3e,1,reattempt,2,6,3.0,3.0,6,3,0,0,2,2.0,4,1.0,-1.0,0,1,5,4011,8.374548032064922,0,2,2.0,10.598715521977283,0.5
bf3bb2fe848111c6f1370b66cdd8da3e,1,individual_risk,0,6,3.0,3.0,6,3,0,0,0,0,6,3.0,0.0,0,0,0,0,0,0,0,0,0.005910353967919946,0.5
bf3bb2fe848111c6f1370b66cdd8da3e,1,individual_risk,1,6,4.0,4.0,6,4,0,0,1,1.0,5,3.0,0.0,0,0,0,0,0,0,0,1.0,0.005910353967919946,0.6666666666666666
bf3bb2fe848111c6f1370b66cdd8da3e,1,individual_risk,2,6,5.0,5.0,6,5,0,0,2,2.0,4,3.0,0.0,0,0,0,0,0,0,0,2.0,0.005910353967919946,0.8333333333333334
9246b58ea8656eecf7739094d072f0b8,0,individual,0,6,3.0,3.81,5,3,0,2,0,0,6,3.0,0.0,0,0,0,0,0,0,0,0,0.00773169903550297,0.5
9246b58ea8656eecf7739094d072f0b8,0,individual,1,6,4.0,4.8100000000000005,6,4,0,1,1,1.0,5,3.0,0.0,0,0,0,0,0,0,0,1.0,0.00773169903550297,0.6666666666666666
9246b58ea8656eecf7739094d072f0b8,0,individual,2,6,4.0,4.8100000000000005,6,4,0,1,2,2.0,4,2.0,0.0,0,0,0,0,0,0,0,1.0,0.00773169903550297,0.6666666666666666
9246b58ea8656eecf7739094d072f0b8,0,memory,0,6,3.0,3.81,5,3,0,2,0,0,6,3.0,0.0,0,0,0,0,0,0,0,0,26.226499551092274,0.5
9246b58ea8656eecf7739094d072f0b8,0,memory,1,6,2.0,2.0,2,2,0,0,1,1.0,5,1.0,-2.0,0,2,5,6468,11.732226368039846,1,1,1.0,26.226499551092274,0.3333333333333333
9246b58ea8656eecf7739094d072f0b8,0,memory,2,6,2.0,2.0,3,2,0,0,2,2.0,4,0.0,-2.0,0,2,9,11892,21.78196176304482,1,2,2.0,26.226499551092274,0.3333333333333333
9246b58ea8656eecf7739094d072f0b8,0,source_rule,0,6,3.0,3.81,5,3,0,2,0,0,6,3.0,0.0,0,0,0,0,0,0,0,0,13.449095287942328,0.5
9246b58ea8656eecf7739094d072f0b8,0,source_rule,1,6,2.0,2.81,4,2,0,1,1,1.0,5,1.0,-2.0,0,2,3,3846,6.841466792975552,1,1,1.0,13.449095287942328,0.3333333333333333
9246b58ea8656eecf7739094d072f0b8,0,source_rule,2,6,2.0,2.81,5,2,0,1,2,2.0,4,0.0,-2.0,0,2,5,6525,10.967275446979329,1,2,2.0,13.449095287942328,0.3333333333333333
9246b58ea8656eecf7739094d072f0b8,0,fixed_audit,0,6,3.0,3.81,5,3,0,2,0,0,6,3.0,0.0,0,0,0,0,0,0,0,0,15.187710539088584,0.5
9246b58ea8656eecf7739094d072f0b8,0,fixed_audit,1,6,2.0,2.81,4,2,0,1,1,1.0,5,1.0,-2.0,0,2,3,3846,6.063471784000285,1,1,1.0,15.187710539088584,0.3333333333333333
