blocked_unresolved,bundle_id,completed_reviews,corrections,expired_useful_opportunities,greedy_search_different_heads,multi_eligible_dispatches,operational_loss,policy,replicate,review_busy_ticks,review_duration,review_utilization,service_failure_loss,status,task_completed,total_waiting_ticks,unstaged_failures,variant,wrong_transaction_loss,wrong_transactions,planning_seconds,max_planning_seconds
1,evaluation_01,1,0,0,0,0,8,greedy,1,2,2,0.4,8,completed,1,0,1,approve_block,0,0,5.364685785025358e-05,2.6650959625840187e-05
1,evaluation_01,1,0,0,0,0,8,search,1,2,2,0.4,8,completed,1,0,1,approve_block,0,0,5.846400745213032e-05,2.7172034606337547e-05
0,evaluation_01,0,0,1,0,1,12,no_review,1,0,2,0.0,8,completed,1,0,1,approve_block,4,1,0.00011007813736796379,3.148103132843971e-05
0,evaluation_01,2,1,0,0,0,4,fcfs,1,2,1,0.4,4,completed,2,0,1,complexity_time,0,0,4.4762156903743744e-05,2.000096719712019e-05
0,evaluation_01,2,1,0,0,0,4,edf,1,2,1,0.4,4,completed,2,0,1,complexity_time,0,0,5.2129849791526794e-05,2.4724984541535378e-05
0,evaluation_01,2,1,0,0,0,4,uncertainty,1,2,1,0.4,4,completed,2,0,1,complexity_time,0,0,5.0544971600174904e-05,2.1797954104840755e-05
0,evaluation_01,2,1,0,0,0,4,greedy,1,2,1,0.4,4,completed,2,0,1,complexity_time,0,0,4.7700945287942886e-05,2.205302007496357e-05
0,evaluation_01,2,1,0,0,0,4,search,1,2,1,0.4,4,completed,2,0,1,complexity_time,0,0,6.159592885524035e-05,3.0206050723791122e-05
0,evaluation_01,0,0,1,1,2,12,no_review,1,0,1,0.0,8,completed,1,0,1,complexity_time,4,1,0.00011945003643631935,2.9776012524962425e-05
0,evaluation_01,1,1,0,0,0,4,fcfs,1,2,2,0.4,4,completed,2,0,1,complexity_time,0,0,5.774002056568861e-05,3.210501745343208e-05
0,evaluation_01,1,1,0,0,0,4,edf,1,2,2,0.4,4,completed,2,0,1,complexity_time,0,0,0.00010048691183328629,5.435897037386894e-05
0,evaluation_01,1,1,0,0,0,4,uncertainty,1,2,2,0.4,4,completed,2,0,1,complexity_time,0,0,5.7429890148341656e-05,2.9720948077738285e-05
0,evaluation_01,1,1,0,0,0,4,greedy,1,2,2,0.4,4,completed,2,0,1,complexity_time,0,0,6.69179717078805e-05,3.866804763674736e-05
0,evaluation_01,1,1,0,0,0,4,search,1,2,2,0.4,4,completed,2,0,1,complexity_time,0,0,6.568024400621653e-05,3.6081066355109215e-05
0,evaluation_01,0,0,1,0,1,12,no_review,1,0,2,0.0,8,completed,1,0,1,complexity_time,4,1,0.00012319802772253752,3.277498763054609e-05
0,evaluation_01,3,1,0,1,2,0,fcfs,2,3,1,0.6,0,completed,3,2,0,reference,0,0,0.00010442687198519707,3.9741978980600834e-05
0,evaluation_01,3,1,0,1,2,0,edf,2,3,1,0.6,0,completed,3,2,0,reference,0,0,0.00010116980411112309,3.710796590894461e-05
0,evaluation_01,3,1,0,1,2,0,uncertainty,2,3,1,0.6,0,completed,3,2,0,reference,0,0,0.0001486430410295725,7.740105502307415e-05
0,evaluation_01,3,1,0,1,2,0,greedy,2,3,1,0.6,0,completed,3,2,0,reference,0,0,9.784998837858438e-05,3.369199112057686e-05
0,evaluation_01,3,1,0,1,2,0,search,2,3,1,0.6,0,completed,3,2,0,reference,0,0,0.00014395394828170538,4.670699127018452e-05
0,evaluation_01,0,0,1,2,4,8,no_review,2,0,1,0.0,4,completed,2,0,0,reference,4,1,0.00017471087630838156,4.244095180183649e-05
0,evaluation_01,2,1,0,0,1,0,fcfs,2,4,2,0.8,0,completed,3,2,0,reference,0,0,6.651401054114103e-05,3.1917006708681583e-05
0,evaluation_01,2,1,0,0,1,0,edf,2,4,2,0.8,0,completed,3,2,0,reference,0,0,8.409912697970867e-05,4.653702490031719e-05
0,evaluation_01,2,1,0,0,1,0,uncertainty,2,4,2,0.8,0,completed,3,2,0,reference,0,0,8.308899123221636e-05,4.456297028809786e-05
0,evaluation_01,2,1,0,0,1,0,greedy,2,4,2,0.8,0,completed,3,2,0,reference,0,0,0.00010065606329590082,5.6715100072324276e-05
0,evaluation_01,2,1,0,0,1,0,search,2,4,2,0.8,0,completed,3,2,0,reference,0,0,0.0001113259932026267,6.148801185190678e-05
0,evaluation_01,0,0,1,0,3,8,no_review,2,0,2,0.0,4,completed,2,0,0,reference,4,1,0.00020337291061878204,4.724995233118534e-05
1,evaluation_01,3,0,0,1,2,4,fcfs,2,3,1,0.6,4,completed,2,2,0,approve_block,0,0,0.00010795576963573694,3.546290099620819e-05
1,evaluation_01,3,0,0,1,2,4,edf,2,3,1,0.6,4,completed,2,2,0,approve_block,0,0,0.00016193999908864498,5.492602940648794e-05
1,evaluation_01,3,0,0,1,2,4,uncertainty,2,3,1,0.6,4,completed,2,2,0,approve_block,0,0,0.0001175550278276205,4.430196713656187e-05
1,evaluation_01,3,0,0,1,2,4,greedy,2,3,1,0.6,4,completed,2,2,0,approve_block,0,0,0.0001020070631057024,3.481796011328697e-05
1,evaluation_01,3,0,0,1,2,4,search,2,3,1,0.6,4,completed,2,2,0,approve_block,0,0,0.00013070425484329462,4.5620021410286427e-05
0,evaluation_01,0,0,1,2,4,8,no_review,2,0,1,0.0,4,completed,2,0,0,approve_block,4,1,0.00018743006512522697,4.320999141782522e-05
1,evaluation_01,2,0,0,0,1,4,fcfs,2,4,2,0.8,4,completed,2,2,0,approve_block,0,0,7.472606375813484e-05,4.058005288243294e-05
1,evaluation_01,2,0,0,0,1,4,edf,2,4,2,0.8,4,completed,2,2,0,approve_block,0,0,8.741719648241997e-05,4.9788039177656174e-05
1,evaluation_01,2,0,0,0,1,4,uncertainty,2,4,2,0.8,4,completed,2,2,0,approve_block,0,0,8.590403012931347e-05,4.658196121454239e-05
1,evaluation_01,2,0,0,0,1,4,greedy,2,4,2,0.8,4,completed,2,2,0,approve_block,0,0,9.345193393528461e-05,5.499494727700949e-05
1,evaluation_01,2,0,0,0,1,4,search,2,4,2,0.8,4,completed,2,2,0,approve_block,0,0,9.311840403825045e-05,4.471209831535816e-05
0,evaluation_01,0,0,1,0,3,8,no_review,2,0,2,0.0,4,completed,2,0,0,approve_block,4,1,0.0001743618631735444,3.7752906791865826e-05
0,evaluation_01,3,1,0,1,2,0,fcfs,2,3,1,0.6,0,completed,3,2,0,complexity_time,0,0,8.98480648174882e-05,2.9728980734944344e-05
0,evaluation_01,3,1,0,1,2,0,edf,2,3,1,0.6,0,completed,3,2,0,complexity_time,0,0,0.00011291296686977148,3.615499008446932e-05
0,evaluation_01,3,1,0,1,2,0,uncertainty,2,3,1,0.6,0,completed,3,2,0,complexity_time,0,0,0.00010173721238970757,3.419409040361643e-05
0,evaluation_01,3,1,0,1,2,0,greedy,2,3,1,0.6,0,completed,3,2,0,complexity_time,0,0,0.00011230108793824911,3.7204939872026443e-05
0,evaluation_01,3,1,0,1,2,0,search,2,3,1,0.6,0,completed,3,2,0,complexity_time,0,0,0.00015974801499396563,6.840704008936882e-05
0,evaluation_01,0,0,1,2,4,8,no_review,2,0,1,0.0,4,completed,2,0,0,complexity_time,4,1,0.00021054979879409075,6.463902536779642e-05
0,evaluation_01,2,1,0,0,1,0,fcfs,2,4,2,0.8,0,completed,3,2,0,complexity_time,0,0,7.990899030119181e-05,4.319101572036743e-05
0,evaluation_01,2,1,0,0,1,0,edf,2,4,2,0.8,0,completed,3,2,0,complexity_time,0,0,7.082999218255281e-05,3.386102616786957e-05
0,evaluation_01,2,1,0,0,1,0,uncertainty,2,4,2,0.8,0,completed,3,2,0,complexity_time,0,0,8.828309364616871e-05,5.0813076086342335e-05
0,evaluation_01,2,1,0,0,1,0,greedy,2,4,2,0.8,0,completed,3,2,0,complexity_time,0,0,7.814483251422644e-05,3.881391603499651e-05
0,evaluation_01,2,1,0,0,1,0,search,2,4,2,0.8,0,completed,3,2,0,complexity_time,0,0,0.00010541093070060015,5.698599852621555e-05
0,evaluation_01,0,0,1,0,3,8,no_review,2,0,2,0.0,4,completed,2,0,0,complexity_time,4,1,0.00015880190767347813,3.5572913475334644e-05
0,evaluation_02,2,0,0,0,0,4,edf,0,4,2,0.8,4,completed,2,1,1,reference,0,0,6.34749885648489e-05,3.5980017855763435e-05
0,evaluation_02,2,0,0,0,0,4,uncertainty,0,4,2,0.8,4,completed,2,1,1,reference,0,0,5.152309313416481e-05,2.71450262516737e-05
0,evaluation_02,2,0,0,0,0,4,greedy,0,4,2,0.8,4,completed,2,1,1,reference,0,0,5.969381891191006e-05,3.209791611880064e-05
0,evaluation_02,2,0,0,0,0,4,search,0,4,2,0.8,4,completed,2,1,1,reference,0,0,9.599106851965189e-05,6.495497655123472e-05
0,evaluation_02,0,0,0,0,0,4,no_review,0,0,2,0.0,4,completed,2,0,1,reference,0,0,9.933486580848694e-05,2.971501089632511e-05
0,evaluation_02,2,0,0,0,0,4,fcfs,0,4,2,0.8,4,completed,2,1,1,reference,0,0,4.4592772610485554e-05,2.1431944333016872e-05
0,evaluation_02,2,0,0,0,0,4,edf,0,2,1,0.4,4,completed,2,0,1,reference,0,0,4.873774014413357e-05,2.2648018784821033e-05
0,evaluation_02,2,0,0,0,0,4,uncertainty,0,2,1,0.4,4,completed,2,0,1,reference,0,0,5.038909148424864e-05,2.3142085410654545e-05
0,evaluation_02,2,0,0,0,0,4,greedy,0,2,1,0.4,4,completed,2,0,1,reference,0,0,5.505490116775036e-05,2.523604780435562e-05
0,evaluation_02,2,0,0,0,0,4,search,0,2,1,0.4,4,completed,2,0,1,reference,0,0,5.6932796724140644e-05,2.7624890208244324e-05
0,evaluation_02,0,0,0,1,1,4,no_review,0,0,1,0.0,4,completed,2,0,1,reference,0,0,9.526021312922239e-05,2.6428024284541607e-05
0,evaluation_02,2,0,0,0,0,4,fcfs,0,2,1,0.4,4,completed,2,0,1,reference,0,0,4.454876761883497e-05,2.053496427834034e-05
0,evaluation_02,2,0,0,0,0,4,edf,0,4,2,0.8,4,completed,2,1,1,approve_block,0,0,5.56230079382658e-05,2.9947957955300808e-05
0,evaluation_02,2,0,0,0,0,4,uncertainty,0,4,2,0.8,4,completed,2,1,1,approve_block,0,0,5.466490983963013e-05,2.9447022825479507e-05
0,evaluation_02,2,0,0,0,0,4,greedy,0,4,2,0.8,4,completed,2,1,1,approve_block,0,0,5.978380795568228e-05,3.307696897536516e-05
0,evaluation_02,2,0,0,0,0,4,search,0,4,2,0.8,4,completed,2,1,1,approve_block,0,0,6.868608761578798e-05,3.483204636722803e-05
0,evaluation_02,0,0,0,0,0,4,no_review,0,0,2,0.0,4,completed,2,0,1,approve_block,0,0,9.965000208467245e-05,3.056204877793789e-05
0,evaluation_02,2,0,0,0,0,4,fcfs,0,4,2,0.8,4,completed,2,1,1,approve_block,0,0,7.776706479489803e-05,4.662899300456047e-05
0,evaluation_02,2,0,0,0,0,4,edf,0,2,1,0.4,4,completed,2,0,1,approve_block,0,0,5.176884587854147e-05,2.3829983547329903e-05
0,evaluation_02,2,0,0,0,0,4,uncertainty,0,2,1,0.4,4,completed,2,0,1,approve_block,0,0,4.9313995987176895e-05,2.2875028662383556e-05
0,evaluation_02,2,0,0,0,0,4,greedy,0,2,1,0.4,4,completed,2,0,1,approve_block,0,0,5.118001718074083e-05,2.273893915116787e-05
0,evaluation_02,2,0,0,0,0,4,search,0,2,1,0.4,4,completed,2,0,1,approve_block,0,0,6.273400504142046e-05,2.9579969123005867e-05
0,evaluation_02,0,0,0,1,1,4,no_review,0,0,1,0.0,4,completed,2,0,1,approve_block,0,0,0.00010058307088911533,3.073702100664377e-05
0,evaluation_02,2,0,0,0,0,4,fcfs,0,2,1,0.4,4,completed,2,0,1,approve_block,0,0,4.7307927161455154e-05,2.2446969524025917e-05
0,evaluation_02,2,0,0,0,0,4,edf,0,4,2,0.8,4,completed,2,1,1,complexity_time,0,0,6.819702684879303e-05,3.598094917833805e-05
0,evaluation_02,2,0,0,0,0,4,uncertainty,0,4,2,0.8,4,completed,2,1,1,complexity_time,0,0,4.873506259173155e-05,2.230401150882244e-05
0,evaluation_02,2,0,0,0,0,4,greedy,0,4,2,0.8,4,completed,2,1,1,complexity_time,0,0,5.7369121350347996e-05,3.0472991056740284e-05
0,evaluation_02,2,0,0,0,0,4,search,0,4,2,0.8,4,completed,2,1,1,complexity_time,0,0,7.297797128558159e-05,4.449405241757631e-05
0,evaluation_02,0,0,0,0,0,4,no_review,0,0,2,0.0,4,completed,2,0,1,complexity_time,0,0,0.00010597892105579376,3.121595364063978e-05
0,evaluation_02,2,0,0,0,0,4,fcfs,0,4,2,0.8,4,completed,2,1,1,complexity_time,0,0,5.647994112223387e-05,3.212993033230305e-05
0,evaluation_02,2,0,0,0,0,4,edf,0,2,1,0.4,4,completed,2,0,1,complexity_time,0,0,5.5024982430040836e-05,3.0352966859936714e-05
0,evaluation_02,2,0,0,0,0,4,uncertainty,0,2,1,0.4,4,completed,2,0,1,complexity_time,0,0,4.775216802954674e-05,2.2483989596366882e-05
0,evaluation_02,2,0,0,0,0,4,greedy,0,2,1,0.4,4,completed,2,0,1,complexity_time,0,0,5.009514279663563e-05,2.2693071514368057e-05
0,evaluation_02,2,0,0,0,0,4,search,0,2,1,0.4,4,completed,2,0,1,complexity_time,0,0,5.620194133371115e-05,2.5853049010038376e-05
0,evaluation_02,0,0,0,1,1,4,no_review,0,0,1,0.0,4,completed,2,0,1,complexity_time,0,0,0.00011499912943691015,3.420503344386816e-05
0,evaluation_02,2,0,0,0,0,4,fcfs,0,2,1,0.4,4,completed,2,0,1,complexity_time,0,0,4.961690865457058e-05,2.3341039195656776e-05
0,evaluation_02,2,0,0,0,0,4,edf,1,4,2,0.8,4,completed,2,1,1,reference,0,0,6.724812556058168e-05,4.021008498966694e-05
0,evaluation_02,2,0,0,0,0,4,uncertainty,1,4,2,0.8,4,completed,2,1,1,reference,0,0,7.247389294207096e-05,4.2101950384676456e-05
0,evaluation_02,2,0,0,0,0,4,greedy,1,4,2,0.8,4,completed,2,1,1,reference,0,0,6.767711602151394e-05,4.080706275999546e-05
0,evaluation_02,2,0,0,0,0,4,search,1,4,2,0.8,4,completed,2,1,1,reference,0,0,7.064500823616982e-05,3.835093230009079e-05
0,evaluation_02,0,0,0,0,0,4,no_review,1,0,2,0.0,4,completed,2,0,1,reference,0,0,9.99419717118144e-05,2.9275077395141125e-05
0,evaluation_02,2,0,0,0,0,4,fcfs,1,4,2,0.8,4,completed,2,1,1,reference,0,0,6.444694008678198e-05,3.974896389991045e-05
0,evaluation_02,2,0,0,0,0,4,edf,1,2,1,0.4,4,completed,2,0,1,reference,0,0,5.065987352281809e-05,2.3987027816474438e-05
0,evaluation_02,2,0,0,0,0,4,uncertainty,1,2,1,0.4,4,completed,2,0,1,reference,0,0,5.3527066484093666e-05,2.467096783220768e-05
0,evaluation_02,2,0,0,0,0,4,greedy,1,2,1,0.4,4,completed,2,0,1,reference,0,0,5.92678552493453e-05,2.7581932954490185e-05
0,evaluation_02,2,0,0,0,0,4,search,1,2,1,0.4,4,completed,2,0,1,reference,0,0,5.279493052512407e-05,2.5092042051255703e-05
0,evaluation_02,0,0,0,1,1,4,no_review,1,0,1,0.0,4,completed,2,0,1,reference,0,0,0.00010752410162240267,3.279908560216427e-05
0,evaluation_02,2,0,0,0,0,4,fcfs,1,2,1,0.4,4,completed,2,0,1,reference,0,0,4.8923189751803875e-05,2.2041029296815395e-05
0,evaluation_02,2,0,0,0,0,4,edf,1,4,2,0.8,4,completed,2,1,1,approve_block,0,0,4.676799289882183e-05,2.239900641143322e-05
0,evaluation_02,2,0,0,0,0,4,uncertainty,1,4,2,0.8,4,completed,2,1,1,approve_block,0,0,5.751813296228647e-05,3.209803253412247e-05
0,evaluation_02,2,0,0,0,0,4,greedy,1,4,2,0.8,4,completed,2,1,1,approve_block,0,0,6.532797124236822e-05,3.6146026104688644e-05
0,evaluation_02,2,0,0,0,0,4,search,1,4,2,0.8,4,completed,2,1,1,approve_block,0,0,6.466102786362171e-05,3.4371973015367985e-05
0,evaluation_02,0,0,0,0,0,4,no_review,1,0,2,0.0,4,completed,2,0,1,approve_block,0,0,0.00010546587873250246,3.540096804499626e-05
0,evaluation_02,2,0,0,0,0,4,fcfs,1,4,2,0.8,4,completed,2,1,1,approve_block,0,0,6.669491995126009e-05,3.4397002309560776e-05
0,evaluation_02,2,0,0,0,0,4,edf,1,2,1,0.4,4,completed,2,0,1,approve_block,0,0,4.4276006519794464e-05,2.0897015929222107e-05
0,evaluation_02,2,0,0,0,0,4,uncertainty,1,2,1,0.4,4,completed,2,0,1,approve_block,0,0,4.8021902330219746e-05,2.314907032996416e-05
0,evaluation_02,2,0,0,0,0,4,greedy,1,2,1,0.4,4,completed,2,0,1,approve_block,0,0,5.003891419619322e-05,2.3074913769960403e-05
0,evaluation_02,2,0,0,0,0,4,search,1,2,1,0.4,4,completed,2,0,1,approve_block,0,0,5.0446134991943836e-05,2.62110261246562e-05
0,evaluation_02,0,0,0,1,1,4,no_review,1,0,1,0.0,4,completed,2,0,1,approve_block,0,0,0.00011571694631129503,3.8277008570730686e-05
0,evaluation_02,2,0,0,0,0,4,fcfs,1,2,1,0.4,4,completed,2,0,1,approve_block,0,0,4.6381144784390926e-05,2.1880026906728745e-05
0,evaluation_02,2,0,0,0,0,4,edf,1,4,2,0.8,4,completed,2,1,1,complexity_time,0,0,5.432218313217163e-05,2.987310290336609e-05
0,evaluation_02,2,0,0,0,0,4,uncertainty,1,4,2,0.8,4,completed,2,1,1,complexity_time,0,0,6.453308742493391e-05,3.928400110453367e-05
0,evaluation_02,2,0,0,0,0,4,greedy,1,4,2,0.8,4,completed,2,1,1,complexity_time,0,0,6.441597361117601e-05,3.6748009733855724e-05
0,evaluation_02,2,0,0,0,0,4,search,1,4,2,0.8,4,completed,2,1,1,complexity_time,0,0,9.658082854002714e-05,4.8278016038239e-05
0,evaluation_02,0,0,0,0,0,4,no_review,1,0,2,0.0,4,completed,2,0,1,complexity_time,0,0,0.00010564294643700123,3.581203054636717e-05
0,evaluation_02,2,0,0,0,0,4,fcfs,1,4,2,0.8,4,completed,2,1,1,complexity_time,0,0,5.9017096646130085e-05,2.9471004381775856e-05
0,evaluation_02,2,0,0,0,0,4,edf,1,2,1,0.4,4,completed,2,0,1,complexity_time,0,0,5.127501208335161e-05,2.3769913241267204e-05
0,evaluation_02,2,0,0,0,0,4,uncertainty,1,2,1,0.4,4,completed,2,0,1,complexity_time,0,0,4.9389200285077095e-05,2.297700848430395e-05
0,evaluation_02,2,0,0,0,0,4,greedy,1,2,1,0.4,4,completed,2,0,1,complexity_time,0,0,5.2271061576902866e-05,2.4677952751517296e-05
0,evaluation_02,2,0,0,0,0,4,search,1,2,1,0.4,4,completed,2,0,1,complexity_time,0,0,5.6399847380816936e-05,2.717995084822178e-05
0,evaluation_02,0,0,0,1,1,4,no_review,1,0,1,0.0,4,completed,2,0,1,complexity_time,0,0,0.00010528776329010725,3.2673939131200314e-05
0,evaluation_02,2,0,0,0,0,4,fcfs,1,2,1,0.4,4,completed,2,0,1,complexity_time,0,0,4.497193731367588e-05,2.0026927813887596e-05
0,evaluation_02,2,0,0,0,0,4,edf,2,4,2,0.8,4,completed,2,1,1,reference,0,0,5.767703987658024e-05,3.3386051654815674e-05
0,evaluation_02,2,0,0,0,0,4,uncertainty,2,4,2,0.8,4,completed,2,1,1,reference,0,0,6.43748790025711e-05,3.4819007851183414e-05
0,evaluation_02,2,0,0,0,0,4,greedy,2,4,2,0.8,4,completed,2,1,1,reference,0,0,5.0214934162795544e-05,2.4496926926076412e-05
0,evaluation_02,2,0,0,0,0,4,search,2,4,2,0.8,4,completed,2,1,1,reference,0,0,5.980499554425478e-05,3.060605376958847e-05
0,evaluation_02,0,0,0,0,0,4,no_review,2,0,2,0.0,4,completed,2,0,1,reference,0,0,0.00010240171104669571,3.115902654826641e-05
0,evaluation_02,2,0,0,0,0,4,fcfs,2,4,2,0.8,4,completed,2,1,1,reference,0,0,5.8566220104694366e-05,3.4689088352024555e-05
0,evaluation_02,2,0,0,0,0,4,edf,2,2,1,0.4,4,completed,2,0,1,reference,0,0,5.667004734277725e-05,2.695806324481964e-05
0,evaluation_02,2,0,0,0,0,4,uncertainty,2,2,1,0.4,4,completed,2,0,1,reference,0,0,5.581520963460207e-05,2.44510592892766e-05
0,evaluation_02,2,0,0,0,0,4,greedy,2,2,1,0.4,4,completed,2,0,1,reference,0,0,4.845880903303623e-05,2.3304950445890427e-05
0,evaluation_02,2,0,0,0,0,4,search,2,2,1,0.4,4,completed,2,0,1,reference,0,0,5.831208545714617e-05,2.6857946068048477e-05
0,evaluation_02,0,0,0,1,1,4,no_review,2,0,1,0.0,4,completed,2,0,1,reference,0,0,0.00010942888911813498,3.67569737136364e-05
0,evaluation_02,2,0,0,0,0,4,fcfs,2,2,1,0.4,4,completed,2,0,1,reference,0,0,4.621397238224745e-05,2.3027067072689533e-05
0,evaluation_02,2,0,0,0,0,4,edf,2,4,2,0.8,4,completed,2,1,1,approve_block,0,0,5.165906623005867e-05,2.5470973923802376e-05
0,evaluation_02,2,0,0,0,0,4,uncertainty,2,4,2,0.8,4,completed,2,1,1,approve_block,0,0,6.623286753892899e-05,3.8906000554561615e-05
0,evaluation_02,2,0,0,0,0,4,greedy,2,4,2,0.8,4,completed,2,1,1,approve_block,0,0,6.223598029464483e-05,3.607291728258133e-05
0,evaluation_02,2,0,0,0,0,4,search,2,4,2,0.8,4,completed,2,1,1,approve_block,0,0,6.258510984480381e-05,3.183598164469004e-05
0,evaluation_02,0,0,0,0,0,4,no_review,2,0,2,0.0,4,completed,2,0,1,approve_block,0,0,0.00010183698032051325,3.243202809244394e-05
0,evaluation_02,2,0,0,0,0,4,fcfs,2,4,2,0.8,4,completed,2,1,1,approve_block,0,0,5.635898560285568e-05,3.1442963518202305e-05
0,evaluation_02,2,0,0,0,0,4,edf,2,2,1,0.4,4,completed,2,0,1,approve_block,0,0,4.279392305761576e-05,2.095499075949192e-05
0,evaluation_02,2,0,0,0,0,4,uncertainty,2,2,1,0.4,4,completed,2,0,1,approve_block,0,0,5.006196442991495e-05,2.259307075291872e-05
0,evaluation_02,2,0,0,0,0,4,greedy,2,2,1,0.4,4,completed,2,0,1,approve_block,0,0,4.630396142601967e-05,2.1949992515146732e-05
0,evaluation_02,2,0,0,0,0,4,search,2,2,1,0.4,4,completed,2,0,1,approve_block,0,0,5.6860968470573425e-05,2.6117078959941864e-05
0,evaluation_02,0,0,0,1,1,4,no_review,2,0,1,0.0,4,completed,2,0,1,approve_block,0,0,0.00010931200813502073,3.7773046642541885e-05
0,evaluation_02,2,0,0,0,0,4,fcfs,2,2,1,0.4,4,completed,2,0,1,approve_block,0,0,4.3699867092072964e-05,2.1198997274041176e-05
0,evaluation_02,2,0,0,0,0,4,edf,2,4,2,0.8,4,completed,2,1,1,complexity_time,0,0,6.199500057846308e-05,3.4451019018888474e-05
0,evaluation_02,2,0,0,0,0,4,uncertainty,2,4,2,0.8,4,completed,2,1,1,complexity_time,0,0,5.865294951945543e-05,3.131793346256018e-05
0,evaluation_02,2,0,0,0,0,4,greedy,2,4,2,0.8,4,completed,2,1,1,complexity_time,0,0,6.969203241169453e-05,4.207796882838011e-05
0,evaluation_02,2,0,0,0,0,4,search,2,4,2,0.8,4,completed,2,1,1,complexity_time,0,0,6.882392335683107e-05,3.7579913623631e-05
0,evaluation_02,0,0,0,0,0,4,no_review,2,0,2,0.0,4,completed,2,0,1,complexity_time,0,0,0.00011102692224085331,3.553892020136118e-05
0,evaluation_02,2,0,0,0,0,4,fcfs,2,4,2,0.8,4,completed,2,1,1,complexity_time,0,0,5.208887159824371e-05,2.855097409337759e-05
0,evaluation_02,2,0,0,0,0,4,edf,2,2,1,0.4,4,completed,2,0,1,complexity_time,0,0,5.034997593611479e-05,2.2351043298840523e-05
0,evaluation_02,2,0,0,0,0,4,uncertainty,2,2,1,0.4,4,completed,2,0,1,complexity_time,0,0,5.7875062339007854e-05,2.498505637049675e-05
0,evaluation_02,2,0,0,0,0,4,greedy,2,2,1,0.4,4,completed,2,0,1,complexity_time,0,0,5.5385055020451546e-05,2.5526038371026516e-05
0,evaluation_02,2,0,0,0,0,4,search,2,2,1,0.4,4,completed,2,0,1,complexity_time,0,0,6.169895641505718e-05,2.97910301014781e-05
0,evaluation_02,0,0,0,1,1,4,no_review,2,0,1,0.0,4,completed,2,0,1,complexity_time,0,0,0.00013917603064328432,5.217303987592459e-05
0,evaluation_02,2,0,0,0,0,4,fcfs,2,2,1,0.4,4,completed,2,0,1,complexity_time,0,0,4.4444575905799866e-05,2.097594551742077e-05
0,evaluation_03,3,1,0,1,2,0,uncertainty,0,3,1,0.6,0,completed,3,2,0,reference,0,0,0.00011047604493796825,3.697501961141825e-05
0,evaluation_03,3,1,0,1,2,0,greedy,0,3,1,0.6,0,completed,3,2,0,reference,0,0,0.00010727695189416409,3.629701677709818e-05
0,evaluation_03,3,1,0,1,2,0,search,0,3,1,0.6,0,completed,3,2,0,reference,0,0,0.00011970079503953457,4.2835017666220665e-05
0,evaluation_03,0,0,1,3,5,12,no_review,0,0,1,0.0,4,completed,2,0,0,reference,8,1,0.00016322603914886713,5.088199395686388e-05
0,evaluation_03,3,1,0,1,2,0,fcfs,0,3,1,0.6,0,completed,3,2,0,reference,0,0,9.398988913744688e-05,3.061594907194376e-05
0,evaluation_03,3,1,0,1,2,0,edf,0,3,1,0.6,0,completed,3,2,0,reference,0,0,0.00011273706331849098,4.034792073071003e-05
0,evaluation_03,2,1,0,0,2,0,uncertainty,0,4,2,0.8,0,completed,3,1,0,reference,0,0,0.00012802507262676954,6.035494152456522e-05
0,evaluation_03,2,1,0,0,2,0,greedy,0,4,2,0.8,0,completed,3,1,0,reference,0,0,0.0001413262216374278,7.412408012896776e-05
0,evaluation_03,2,1,0,0,2,0,search,0,4,2,0.8,0,completed,3,1,0,reference,0,0,0.00013547088019549847,5.512707866728306e-05
0,evaluation_03,0,0,1,1,4,12,no_review,0,0,2,0.0,4,completed,2,0,0,reference,8,1,0.00014487910084426403,3.5144039429724216e-05
0,evaluation_03,2,0,1,0,2,12,fcfs,0,4,2,0.8,4,completed,2,2,0,reference,8,1,0.00010801490861922503,3.749795723706484e-05
0,evaluation_03,2,0,1,0,2,12,edf,0,4,2,0.8,4,completed,2,2,0,reference,8,1,9.13119874894619e-05,3.5186996683478355e-05
1,evaluation_03,3,0,0,1,2,4,uncertainty,0,3,1,0.6,4,completed,2,2,0,approve_block,0,0,0.00011243612971156836,3.868900239467621e-05
1,evaluation_03,3,0,0,1,2,4,greedy,0,3,1,0.6,4,completed,2,2,0,approve_block,0,0,0.00010099110659211874,3.450096119195223e-05
1,evaluation_03,3,0,0,1,2,4,search,0,3,1,0.6,4,completed,2,2,0,approve_block,0,0,0.00014704314526170492,5.217606667429209e-05
0,evaluation_03,0,0,1,3,5,12,no_review,0,0,1,0.0,4,completed,2,0,0,approve_block,8,1,0.00016078795306384563,4.499009810388088e-05
1,evaluation_03,3,0,0,1,2,4,fcfs,0,3,1,0.6,4,completed,2,2,0,approve_block,0,0,0.00010173581540584564,3.72159993276e-05
1,evaluation_03,3,0,0,1,2,4,edf,0,3,1,0.6,4,completed,2,2,0,approve_block,0,0,0.00011331797577440739,3.9353035390377045e-05
1,evaluation_03,2,0,0,0,2,4,uncertainty,0,4,2,0.8,4,completed,2,1,0,approve_block,0,0,0.00011005101259797812,4.6298024244606495e-05
1,evaluation_03,2,0,0,0,2,4,greedy,0,4,2,0.8,4,completed,2,1,0,approve_block,0,0,0.00014827994164079428,7.783900946378708e-05
