bundle_id,replicate,variant,review_duration,comparator,sequences_differ,search_sequence,other_sequence
evaluation_30,0,complexity_time,2,edf,False,train:291;train:138,train:291;train:138
evaluation_30,0,complexity_time,1,greedy,True,train:291;train:138,train:138;train:291
evaluation_30,0,complexity_time,1,edf,False,train:291;train:138,train:291;train:138
evaluation_30,1,reference,2,greedy,True,train:291;train:138,train:138
evaluation_30,1,reference,2,edf,False,train:291;train:138,train:291;train:138
evaluation_30,1,reference,1,greedy,True,train:291;train:138,train:138;train:291
evaluation_30,1,reference,1,edf,False,train:291;train:138,train:291;train:138
evaluation_30,1,approve_block,2,greedy,True,train:291;train:138,train:138
evaluation_30,1,approve_block,2,edf,False,train:291;train:138,train:291;train:138
evaluation_30,1,approve_block,1,greedy,True,train:291;train:138,train:138;train:291
evaluation_30,1,approve_block,1,edf,False,train:291;train:138,train:291;train:138
evaluation_30,1,complexity_time,2,greedy,True,train:291;train:138,train:138
evaluation_30,1,complexity_time,2,edf,False,train:291;train:138,train:291;train:138
evaluation_30,1,complexity_time,1,greedy,True,train:291;train:138,train:138;train:291
evaluation_30,1,complexity_time,1,edf,False,train:291;train:138,train:291;train:138
evaluation_30,2,reference,2,greedy,True,train:291;train:138,train:138
evaluation_30,2,reference,2,edf,False,train:291;train:138,train:291;train:138
evaluation_30,2,reference,1,greedy,True,train:291;train:138,train:138;train:291
evaluation_30,2,reference,1,edf,False,train:291;train:138,train:291;train:138
evaluation_30,2,approve_block,2,greedy,True,train:291;train:138,train:138
evaluation_30,2,approve_block,2,edf,False,train:291;train:138,train:291;train:138
evaluation_30,2,approve_block,1,greedy,True,train:291;train:138,train:138;train:291
evaluation_30,2,approve_block,1,edf,False,train:291;train:138,train:291;train:138
evaluation_30,2,complexity_time,2,greedy,True,train:291;train:138,train:138
evaluation_30,2,complexity_time,2,edf,False,train:291;train:138,train:291;train:138
evaluation_30,2,complexity_time,1,greedy,True,train:291;train:138,train:138;train:291
evaluation_30,2,complexity_time,1,edf,False,train:291;train:138,train:291;train:138
evaluation_31,0,reference,1,greedy,True,train:405;train:151;train:304,train:151;train:405;train:304
evaluation_31,0,reference,1,edf,False,train:405;train:151;train:304,train:405;train:151;train:304
evaluation_31,0,reference,2,greedy,True,train:405;train:151,train:151;train:304
evaluation_31,0,reference,2,edf,False,train:405;train:151,train:405;train:151
evaluation_31,0,approve_block,1,greedy,True,train:405;train:151;train:304,train:151;train:405;train:304
evaluation_31,0,approve_block,1,edf,False,train:405;train:151;train:304,train:405;train:151;train:304
evaluation_31,0,approve_block,2,greedy,True,train:405;train:151,train:151;train:304
evaluation_31,0,approve_block,2,edf,False,train:405;train:151,train:405;train:151
evaluation_31,0,complexity_time,1,greedy,True,train:405;train:151;train:304,train:151;train:405;train:304
evaluation_31,0,complexity_time,1,edf,False,train:405;train:151;train:304,train:405;train:151;train:304
evaluation_31,0,complexity_time,2,greedy,True,train:405;train:151,train:151;train:304
evaluation_31,0,complexity_time,2,edf,False,train:405;train:151,train:405;train:151
evaluation_31,1,reference,1,greedy,True,train:405;train:151,train:151;train:405
evaluation_31,1,reference,1,edf,False,train:405;train:151,train:405;train:151
evaluation_31,1,reference,2,greedy,True,train:405;train:151,train:151
evaluation_31,1,reference,2,edf,False,train:405;train:151,train:405;train:151
evaluation_31,1,approve_block,1,greedy,True,train:405;train:151,train:151;train:405
evaluation_31,1,approve_block,1,edf,False,train:405;train:151,train:405;train:151
evaluation_31,1,approve_block,2,greedy,True,train:405;train:151,train:151
evaluation_31,1,approve_block,2,edf,False,train:405;train:151,train:405;train:151
evaluation_31,1,complexity_time,1,greedy,True,train:405;train:151,train:151;train:405
evaluation_31,1,complexity_time,1,edf,False,train:405;train:151,train:405;train:151
evaluation_31,1,complexity_time,2,greedy,True,train:405;train:151,train:151
evaluation_31,1,complexity_time,2,edf,False,train:405;train:151,train:405;train:151
evaluation_31,2,reference,1,greedy,True,train:405;train:151;train:304,train:151;train:405;train:304
evaluation_31,2,reference,1,edf,False,train:405;train:151;train:304,train:405;train:151;train:304
evaluation_31,2,reference,2,greedy,True,train:405;train:151,train:151;train:304
evaluation_31,2,reference,2,edf,False,train:405;train:151,train:405;train:151
evaluation_31,2,approve_block,1,greedy,True,train:405;train:151;train:304,train:151;train:405;train:304
evaluation_31,2,approve_block,1,edf,False,train:405;train:151;train:304,train:405;train:151;train:304
evaluation_31,2,approve_block,2,greedy,True,train:405;train:151,train:151;train:304
evaluation_31,2,approve_block,2,edf,False,train:405;train:151,train:405;train:151
evaluation_31,2,complexity_time,1,greedy,True,train:405;train:151;train:304,train:151;train:405;train:304
evaluation_31,2,complexity_time,1,edf,False,train:405;train:151;train:304,train:405;train:151;train:304
evaluation_31,2,complexity_time,2,greedy,True,train:405;train:151,train:151;train:304
evaluation_31,2,complexity_time,2,edf,False,train:405;train:151,train:405;train:151
