bundle_id,variant,review_duration,comparison,metric,difference
evaluation_28,reference,1,search-uncertainty,wrong_transactions,0.0
evaluation_29,reference,1,search-uncertainty,wrong_transactions,0.0
evaluation_30,reference,1,search-uncertainty,wrong_transactions,0.0
evaluation_31,reference,1,search-uncertainty,wrong_transactions,0.0
evaluation_00,reference,1,search-uncertainty,review_busy_ticks,0.0
evaluation_01,reference,1,search-uncertainty,review_busy_ticks,0.0
evaluation_02,reference,1,search-uncertainty,review_busy_ticks,0.0
evaluation_03,reference,1,search-uncertainty,review_busy_ticks,0.0
evaluation_04,reference,1,search-uncertainty,review_busy_ticks,0.0
evaluation_05,reference,1,search-uncertainty,review_busy_ticks,0.0
evaluation_06,reference,1,search-uncertainty,review_busy_ticks,0.0
evaluation_07,reference,1,search-uncertainty,review_busy_ticks,0.0
evaluation_08,reference,1,search-uncertainty,review_busy_ticks,0.0
evaluation_09,reference,1,search-uncertainty,review_busy_ticks,0.6666666666666665
evaluation_10,reference,1,search-uncertainty,review_busy_ticks,0.0
evaluation_11,reference,1,search-uncertainty,review_busy_ticks,0.3333333333333335
evaluation_12,reference,1,search-uncertainty,review_busy_ticks,0.3333333333333335
evaluation_13,reference,1,search-uncertainty,review_busy_ticks,0.0
evaluation_14,reference,1,search-uncertainty,review_busy_ticks,0.0
evaluation_15,reference,1,search-uncertainty,review_busy_ticks,0.0
evaluation_16,reference,1,search-uncertainty,review_busy_ticks,0.0
evaluation_17,reference,1,search-uncertainty,review_busy_ticks,0.0
evaluation_18,reference,1,search-uncertainty,review_busy_ticks,0.0
evaluation_19,reference,1,search-uncertainty,review_busy_ticks,0.0
evaluation_20,reference,1,search-uncertainty,review_busy_ticks,0.0
evaluation_21,reference,1,search-uncertainty,review_busy_ticks,1.0
evaluation_22,reference,1,search-uncertainty,review_busy_ticks,0.6666666666666665
evaluation_23,reference,1,search-uncertainty,review_busy_ticks,0.0
evaluation_24,reference,1,search-uncertainty,review_busy_ticks,0.0
evaluation_25,reference,1,search-uncertainty,review_busy_ticks,0.0
evaluation_26,reference,1,search-uncertainty,review_busy_ticks,0.0
evaluation_27,reference,1,search-uncertainty,review_busy_ticks,0.0
evaluation_28,reference,1,search-uncertainty,review_busy_ticks,0.0
evaluation_29,reference,1,search-uncertainty,review_busy_ticks,0.0
evaluation_30,reference,1,search-uncertainty,review_busy_ticks,0.0
evaluation_31,reference,1,search-uncertainty,review_busy_ticks,0.0
evaluation_00,reference,1,search-no_review,operational_loss,-21.333333333333336
evaluation_01,reference,1,search-no_review,operational_loss,-5.333333333333334
evaluation_02,reference,1,search-no_review,operational_loss,0.0
evaluation_03,reference,1,search-no_review,operational_loss,-12.0
evaluation_04,reference,1,search-no_review,operational_loss,-12.0
evaluation_05,reference,1,search-no_review,operational_loss,-5.333333333333333
evaluation_06,reference,1,search-no_review,operational_loss,0.0
evaluation_07,reference,1,search-no_review,operational_loss,0.0
evaluation_08,reference,1,search-no_review,operational_loss,-2.6666666666666665
evaluation_09,reference,1,search-no_review,operational_loss,-15.999999999999998
evaluation_10,reference,1,search-no_review,operational_loss,-5.333333333333334
evaluation_11,reference,1,search-no_review,operational_loss,-5.333333333333334
evaluation_12,reference,1,search-no_review,operational_loss,-5.333333333333334
evaluation_13,reference,1,search-no_review,operational_loss,-8.0
evaluation_14,reference,1,search-no_review,operational_loss,-28.0
evaluation_15,reference,1,search-no_review,operational_loss,-5.333333333333334
evaluation_16,reference,1,search-no_review,operational_loss,-4.0
evaluation_17,reference,1,search-no_review,operational_loss,0.0
evaluation_18,reference,1,search-no_review,operational_loss,-4.0
evaluation_19,reference,1,search-no_review,operational_loss,0.0
evaluation_20,reference,1,search-no_review,operational_loss,0.0
evaluation_21,reference,1,search-no_review,operational_loss,-12.0
evaluation_22,reference,1,search-no_review,operational_loss,-15.999999999999998
evaluation_23,reference,1,search-no_review,operational_loss,0.0
evaluation_24,reference,1,search-no_review,operational_loss,0.0
evaluation_25,reference,1,search-no_review,operational_loss,-12.0
evaluation_26,reference,1,search-no_review,operational_loss,0.0
evaluation_27,reference,1,search-no_review,operational_loss,0.0
evaluation_28,reference,1,search-no_review,operational_loss,-13.333333333333334
evaluation_29,reference,1,search-no_review,operational_loss,0.0
evaluation_30,reference,1,search-no_review,operational_loss,0.0
evaluation_31,reference,1,search-no_review,operational_loss,0.0
evaluation_00,reference,1,search-no_review,task_completed,1.6666666666666665
evaluation_01,reference,1,search-no_review,task_completed,0.6666666666666667
evaluation_02,reference,1,search-no_review,task_completed,0.0
evaluation_03,reference,1,search-no_review,task_completed,1.0
evaluation_04,reference,1,search-no_review,task_completed,0.9999999999999998
evaluation_05,reference,1,search-no_review,task_completed,0.6666666666666667
evaluation_06,reference,1,search-no_review,task_completed,0.0
evaluation_07,reference,1,search-no_review,task_completed,0.0
evaluation_08,reference,1,search-no_review,task_completed,0.3333333333333335
evaluation_09,reference,1,search-no_review,task_completed,1.6666666666666665
evaluation_10,reference,1,search-no_review,task_completed,0.3333333333333335
evaluation_11,reference,1,search-no_review,task_completed,0.3333333333333335
evaluation_12,reference,1,search-no_review,task_completed,0.3333333333333335
evaluation_13,reference,1,search-no_review,task_completed,0.9999999999999998
evaluation_14,reference,1,search-no_review,task_completed,2.0
evaluation_15,reference,1,search-no_review,task_completed,0.6666666666666665
evaluation_16,reference,1,search-no_review,task_completed,0.33333333333333326
evaluation_17,reference,1,search-no_review,task_completed,0.0
evaluation_18,reference,1,search-no_review,task_completed,0.3333333333333335
evaluation_19,reference,1,search-no_review,task_completed,0.0
evaluation_20,reference,1,search-no_review,task_completed,0.0
evaluation_21,reference,1,search-no_review,task_completed,1.0
evaluation_22,reference,1,search-no_review,task_completed,0.9999999999999998
evaluation_23,reference,1,search-no_review,task_completed,0.0
evaluation_24,reference,1,search-no_review,task_completed,0.0
evaluation_25,reference,1,search-no_review,task_completed,1.3333333333333333
evaluation_26,reference,1,search-no_review,task_completed,0.0
evaluation_27,reference,1,search-no_review,task_completed,0.0
evaluation_28,reference,1,search-no_review,task_completed,1.3333333333333335
evaluation_29,reference,1,search-no_review,task_completed,0.0
evaluation_30,reference,1,search-no_review,task_completed,0.0
evaluation_31,reference,1,search-no_review,task_completed,0.0
evaluation_00,reference,1,search-no_review,wrong_transactions,-1.6666666666666667
evaluation_01,reference,1,search-no_review,wrong_transactions,-0.6666666666666666
evaluation_02,reference,1,search-no_review,wrong_transactions,0.0
evaluation_03,reference,1,search-no_review,wrong_transactions,-1.0
evaluation_04,reference,1,search-no_review,wrong_transactions,-1.0
evaluation_05,reference,1,search-no_review,wrong_transactions,-0.6666666666666666
evaluation_06,reference,1,search-no_review,wrong_transactions,0.0
evaluation_07,reference,1,search-no_review,wrong_transactions,0.0
evaluation_08,reference,1,search-no_review,wrong_transactions,-0.3333333333333333
evaluation_09,reference,1,search-no_review,wrong_transactions,-1.6666666666666667
evaluation_10,reference,1,search-no_review,wrong_transactions,-0.3333333333333333
evaluation_11,reference,1,search-no_review,wrong_transactions,-0.3333333333333333
evaluation_12,reference,1,search-no_review,wrong_transactions,-0.3333333333333333
evaluation_13,reference,1,search-no_review,wrong_transactions,-1.0
evaluation_14,reference,1,search-no_review,wrong_transactions,-2.0
evaluation_15,reference,1,search-no_review,wrong_transactions,-0.6666666666666666
evaluation_16,reference,1,search-no_review,wrong_transactions,-0.3333333333333333
evaluation_17,reference,1,search-no_review,wrong_transactions,0.0
evaluation_18,reference,1,search-no_review,wrong_transactions,-0.3333333333333333
evaluation_19,reference,1,search-no_review,wrong_transactions,0.0
evaluation_20,reference,1,search-no_review,wrong_transactions,0.0
evaluation_21,reference,1,search-no_review,wrong_transactions,-1.0
evaluation_22,reference,1,search-no_review,wrong_transactions,-1.0
evaluation_23,reference,1,search-no_review,wrong_transactions,0.0
evaluation_24,reference,1,search-no_review,wrong_transactions,0.0
evaluation_25,reference,1,search-no_review,wrong_transactions,-1.3333333333333333
evaluation_26,reference,1,search-no_review,wrong_transactions,0.0
evaluation_27,reference,1,search-no_review,wrong_transactions,0.0
evaluation_28,reference,1,search-no_review,wrong_transactions,-1.3333333333333333
evaluation_29,reference,1,search-no_review,wrong_transactions,0.0
evaluation_30,reference,1,search-no_review,wrong_transactions,0.0
evaluation_31,reference,1,search-no_review,wrong_transactions,0.0
evaluation_00,reference,1,search-no_review,review_busy_ticks,2.6666666666666665
evaluation_01,reference,1,search-no_review,review_busy_ticks,2.0
evaluation_02,reference,1,search-no_review,review_busy_ticks,2.0
evaluation_03,reference,1,search-no_review,review_busy_ticks,3.0
evaluation_04,reference,1,search-no_review,review_busy_ticks,2.6666666666666665
evaluation_05,reference,1,search-no_review,review_busy_ticks,1.6666666666666667
evaluation_06,reference,1,search-no_review,review_busy_ticks,3.0
evaluation_07,reference,1,search-no_review,review_busy_ticks,1.6666666666666667
evaluation_08,reference,1,search-no_review,review_busy_ticks,2.3333333333333335
evaluation_09,reference,1,search-no_review,review_busy_ticks,2.6666666666666665
evaluation_10,reference,1,search-no_review,review_busy_ticks,2.3333333333333335
evaluation_11,reference,1,search-no_review,review_busy_ticks,2.3333333333333335
evaluation_12,reference,1,search-no_review,review_busy_ticks,2.3333333333333335
evaluation_13,reference,1,search-no_review,review_busy_ticks,2.6666666666666665
evaluation_14,reference,1,search-no_review,review_busy_ticks,2.3333333333333335
evaluation_15,reference,1,search-no_review,review_busy_ticks,2.6666666666666665
evaluation_16,reference,1,search-no_review,review_busy_ticks,2.0
evaluation_17,reference,1,search-no_review,review_busy_ticks,2.0
evaluation_18,reference,1,search-no_review,review_busy_ticks,2.3333333333333335
evaluation_19,reference,1,search-no_review,review_busy_ticks,3.0
evaluation_20,reference,1,search-no_review,review_busy_ticks,2.0
evaluation_21,reference,1,search-no_review,review_busy_ticks,3.0
evaluation_22,reference,1,search-no_review,review_busy_ticks,2.6666666666666665
evaluation_23,reference,1,search-no_review,review_busy_ticks,3.0
evaluation_24,reference,1,search-no_review,review_busy_ticks,3.0
evaluation_25,reference,1,search-no_review,review_busy_ticks,2.6666666666666665
evaluation_26,reference,1,search-no_review,review_busy_ticks,3.0
evaluation_27,reference,1,search-no_review,review_busy_ticks,2.3333333333333335
evaluation_28,reference,1,search-no_review,review_busy_ticks,2.3333333333333335
evaluation_29,reference,1,search-no_review,review_busy_ticks,1.3333333333333333
evaluation_30,reference,1,search-no_review,review_busy_ticks,2.0
evaluation_31,reference,1,search-no_review,review_busy_ticks,2.6666666666666665
evaluation_00,reference,2,search-greedy,operational_loss,0.0
evaluation_01,reference,2,search-greedy,operational_loss,0.0
evaluation_02,reference,2,search-greedy,operational_loss,0.0
evaluation_03,reference,2,search-greedy,operational_loss,0.0
evaluation_04,reference,2,search-greedy,operational_loss,0.0
evaluation_05,reference,2,search-greedy,operational_loss,0.0
evaluation_06,reference,2,search-greedy,operational_loss,0.0
evaluation_07,reference,2,search-greedy,operational_loss,0.0
evaluation_08,reference,2,search-greedy,operational_loss,0.0
evaluation_09,reference,2,search-greedy,operational_loss,8.0
evaluation_10,reference,2,search-greedy,operational_loss,0.0
evaluation_11,reference,2,search-greedy,operational_loss,5.333333333333334
evaluation_12,reference,2,search-greedy,operational_loss,0.0
evaluation_13,reference,2,search-greedy,operational_loss,0.0
evaluation_14,reference,2,search-greedy,operational_loss,0.0
evaluation_15,reference,2,search-greedy,operational_loss,0.0
evaluation_16,reference,2,search-greedy,operational_loss,0.0
evaluation_17,reference,2,search-greedy,operational_loss,0.0
evaluation_18,reference,2,search-greedy,operational_loss,0.0
evaluation_19,reference,2,search-greedy,operational_loss,0.0
evaluation_20,reference,2,search-greedy,operational_loss,0.0
evaluation_21,reference,2,search-greedy,operational_loss,0.0
evaluation_22,reference,2,search-greedy,operational_loss,0.0
evaluation_23,reference,2,search-greedy,operational_loss,0.0
evaluation_24,reference,2,search-greedy,operational_loss,0.0
evaluation_25,reference,2,search-greedy,operational_loss,0.0
evaluation_26,reference,2,search-greedy,operational_loss,0.0
evaluation_27,reference,2,search-greedy,operational_loss,0.0
evaluation_28,reference,2,search-greedy,operational_loss,-5.333333333333334
evaluation_29,reference,2,search-greedy,operational_loss,0.0
evaluation_30,reference,2,search-greedy,operational_loss,0.0
evaluation_31,reference,2,search-greedy,operational_loss,0.0
evaluation_00,reference,2,search-greedy,task_completed,0.0
evaluation_01,reference,2,search-greedy,task_completed,0.0
evaluation_02,reference,2,search-greedy,task_completed,0.0
evaluation_03,reference,2,search-greedy,task_completed,0.0
evaluation_04,reference,2,search-greedy,task_completed,0.0
evaluation_05,reference,2,search-greedy,task_completed,0.0
evaluation_06,reference,2,search-greedy,task_completed,0.0
evaluation_07,reference,2,search-greedy,task_completed,0.0
evaluation_08,reference,2,search-greedy,task_completed,0.0
evaluation_09,reference,2,search-greedy,task_completed,-0.6666666666666665
evaluation_10,reference,2,search-greedy,task_completed,0.0
evaluation_11,reference,2,search-greedy,task_completed,-0.3333333333333335
evaluation_12,reference,2,search-greedy,task_completed,0.0
evaluation_13,reference,2,search-greedy,task_completed,0.0
evaluation_14,reference,2,search-greedy,task_completed,0.0
evaluation_15,reference,2,search-greedy,task_completed,0.0
evaluation_16,reference,2,search-greedy,task_completed,0.0
evaluation_17,reference,2,search-greedy,task_completed,0.0
evaluation_18,reference,2,search-greedy,task_completed,0.0
evaluation_19,reference,2,search-greedy,task_completed,0.0
evaluation_20,reference,2,search-greedy,task_completed,0.0
evaluation_21,reference,2,search-greedy,task_completed,0.0
evaluation_22,reference,2,search-greedy,task_completed,0.0
evaluation_23,reference,2,search-greedy,task_completed,0.0
evaluation_24,reference,2,search-greedy,task_completed,0.0
evaluation_25,reference,2,search-greedy,task_completed,0.0
evaluation_26,reference,2,search-greedy,task_completed,0.0
evaluation_27,reference,2,search-greedy,task_completed,0.0
evaluation_28,reference,2,search-greedy,task_completed,0.6666666666666667
evaluation_29,reference,2,search-greedy,task_completed,0.0
evaluation_30,reference,2,search-greedy,task_completed,0.0
evaluation_31,reference,2,search-greedy,task_completed,0.0
evaluation_00,reference,2,search-greedy,wrong_transactions,0.0
evaluation_01,reference,2,search-greedy,wrong_transactions,0.0
evaluation_02,reference,2,search-greedy,wrong_transactions,0.0
evaluation_03,reference,2,search-greedy,wrong_transactions,0.0
evaluation_04,reference,2,search-greedy,wrong_transactions,0.0
evaluation_05,reference,2,search-greedy,wrong_transactions,0.0
evaluation_06,reference,2,search-greedy,wrong_transactions,0.0
